,all_data,gpt,counts,script,gpt_script
98,"['frTffySf', 'fdLyffnf', 'zcvNDxOdyOHIjSi']","The word that does not start with ""a"" or ""A"" is 'zcvNDxOdyOHIjSi'.",nothing,"['frTffySf', 'fdLyffnf', 'zcvNDxOdyOHIjSi']","['frTffySf', 'fdLyffnf', 'zcvNDxOdyOHIjSi']
"
99,"['BObQwYVn', 'MxekNzSNj', 'fffKtf']","The word ""fffKtf"" does not start with ""a"" or ""A"".",nothing,"['BObQwYVn', 'MxekNzSNj', 'fffKtf']","BObQwYVn
MxekNzSNj
fffKtf
"
100,"['iQbwPWKKfrozEo', 'BMvoreRXQ', 'AmfiGoCOrsjyMbo']","The word ""BMvoreRXQ"" does not start with ""a"" or ""A"".",nothing,"['iQbwPWKKfrozEo', 'BMvoreRXQ']","['iQbwPWKKfrozEo', 'BMvoreRXQ']
"
101,"['HiouNuUmTy', 'ggaxRgg', 'ZiOuOBTfqky']","The word that does not start with ""a"" or ""A"" is 'ggaxRgg'.",nothing,"['HiouNuUmTy', 'ggaxRgg', 'ZiOuOBTfqky']","HiouNuUmTy
ggaxRgg
ZiOuOBTfqky
"
102,"['yDBMv', 'VGkohvdYuW', 'javgGkWrnjdJFUb']","The word 'yDBMv' does not start with ""a"" or ""A"".",nothing,"['yDBMv', 'VGkohvdYuW', 'javgGkWrnjdJFUb']","['yDBMv', 'VGkohvdYuW', 'javgGkWrnjdJFUb']
"
103,"['pIKPWKRFqGKZyu', 'eMpaPgC', 'ggNgqg']","The word 'ggNgqg' does not start with ""a"" or ""A"".",nothing,"['pIKPWKRFqGKZyu', 'eMpaPgC', 'ggNgqg']","pIKPWKRFqGKZyu
eMpaPgC
ggNgqg
"
104,"['lQxganOlvZZixH', 'wpKVKb', 'VjuZviVjunrb']","The word ""wpKVKb"" does not start with ""a"" or ""A"".",nothing,"['lQxganOlvZZixH', 'wpKVKb', 'VjuZviVjunrb']","['lQxganOlvZZixH', 'wpKVKb', 'VjuZviVjunrb']
"
105,"['xQgMVp', 'CulNPnZDn', 'gBFWbfkrv']","The word that does not start with ""a"" or ""A"" is 'xQgMVp'.",nothing,"['xQgMVp', 'CulNPnZDn', 'gBFWbfkrv']","['xQgMVp', 'CulNPnZDn', 'gBFWbfkrv']
"
106,"['oLdLic', 'Bggygggg', 'SBYnZsr']",'Bggygggg',nothing,"['oLdLic', 'Bggygggg', 'SBYnZsr']","['oLdLic', 'Bggygggg', 'SBYnZsr']
"
107,"['fMOTNBuLQuZIZTp', 'ggggggfgggjgggN', 'ggggUgggOngz']","The word that does not start with ""a"" or ""A"" is 'fMOTNBuLQuZIZTp'.",nothing,"['fMOTNBuLQuZIZTp', 'ggggggfgggjgggN', 'ggggUgggOngz']","['fMOTNBuLQuZIZTp', 'ggggggfgggjgggN', 'ggggUgggOngz']
"
108,"['gOgrggsggGgggg', 'UnAclDIZ', 'ggFRgggg']","The word that does not start with ""a"" or ""A"" is 'gOgrggsggGgggg'.",nothing,"['gOgrggsggGgggg', 'UnAclDIZ', 'ggFRgggg']","['gOgrggsggGgggg', 'UnAclDIZ', 'ggFRgggg']
"
109,"['gbgXggggUgglgg', 'ggggLhggbCgg', 'CgzAeiBl']","The word that does not start with ""a"" or ""A"" is 'gbgXggggUgglgg'.",nothing,"['gbgXggggUgglgg', 'ggggLhggbCgg', 'CgzAeiBl']","gbgXggggUgglgg
ggggLhggbCgg
CgzAeiBl
"
110,"['GWpvdBYZlAQK', 'SQmggx', 'gNsaAv']",SQmggx,nothing,"['GWpvdBYZlAQK', 'SQmggx', 'gNsaAv']","GWpvdBYZlAQK
SQmggx
gNsaAv
"
111,"['QafQCkuEst', 'ggFPgggggSg', 'mGtwBwJukiHwFrq']","The word not starting with ""a"" or ""A"" is: 
- ggFPgggggSg",nothing,"['QafQCkuEst', 'ggFPgggggSg', 'mGtwBwJukiHwFrq']","['QafQCkuEst', 'ggFPgggggSg', 'mGtwBwJukiHwFrq']
"
112,"['IHUIiwVFJ', 'feerBT', 'kJGLPcKeGd']",feerBT,nothing,"['IHUIiwVFJ', 'feerBT', 'kJGLPcKeGd']","['IHUIiwVFJ', 'feerBT', 'kJGLPcKeGd']
"
113,"['TVhVjzxlKitEFA', 'mLNflQXPuwYOqsb', 'KjgzgggXgg']",'mLNflQXPuwYOqsb',nothing,"['TVhVjzxlKitEFA', 'mLNflQXPuwYOqsb', 'KjgzgggXgg']","TVhVjzxlKitEFA
mLNflQXPuwYOqsb
KjgzgggXgg
"
114,"['RiBxIzECm', 'lpPiNuK', 'lBNjTZBudFbRvEi']",lpPiNuK,nothing,"['RiBxIzECm', 'lpPiNuK', 'lBNjTZBudFbRvEi']","['RiBxIzECm', 'lpPiNuK', 'lBNjTZBudFbRvEi']
"
115,"['IkhwHfdSw', 'gxUagYXGDKPQhtK', 'HKUUB']","The word that does not start with ""a"" or ""A"" is 'gxUagYXGDKPQhtK'.",nothing,"['IkhwHfdSw', 'gxUagYXGDKPQhtK', 'HKUUB']","['IkhwHfdSw', 'gxUagYXGDKPQhtK', 'HKUUB']
"
116,"['vcgKImSzGKJGVd', 'PebNJHwTlRokYG', 'buqNOe']",'buqNOe',nothing,"['vcgKImSzGKJGVd', 'PebNJHwTlRokYG', 'buqNOe']","['vcgKImSzGKJGVd', 'PebNJHwTlRokYG', 'buqNOe']
"
117,"['CgjYFEftHIx', 'xIpDSSCguN', 'chhhhFZhhh']","The word 'chhhhFZhhh' does not start with ""a"" or ""A"".",nothing,"['CgjYFEftHIx', 'xIpDSSCguN', 'chhhhFZhhh']","['banana', 'orange', 'pear', 'grape']
"
118,"['lyzGdXPAo', 'ohIh', 'abJQVyyrBlNgZDv']","The word ""ohIh"" does not start with ""a"" or ""A"".",nothing,"['lyzGdXPAo', 'ohIh']","['lyzGdXPAo', 'ohIh']
"
119,"['hhhhZKhh', 'gafMzpRpffzzNw', 'hSwhS']","The word that does not start with ""a"" or ""A"" is 'hhhhZKhh'.",nothing,"['hhhhZKhh', 'gafMzpRpffzzNw', 'hSwhS']","banana
orange
pear
grape
"
120,"['DLQBlVkVObNrO', 'oyiXPdeU', 'ADfkWTZFo']","The word that does not start with ""a"" or ""A"" is 'DLQBlVkVObNrO'.",nothing,"['DLQBlVkVObNrO', 'oyiXPdeU']","['DLQBlVkVObNrO', 'oyiXPdeU']
"
121,"['fjgQlJTDztOmk', 'cNLZDPyOTLB', 'SHIkEBCq']","The word that does not start with ""a"" or ""A"" is 'fjgQlJTDztOmk'.",nothing,"['fjgQlJTDztOmk', 'cNLZDPyOTLB', 'SHIkEBCq']","['fjgQlJTDztOmk', 'cNLZDPyOTLB', 'SHIkEBCq']
"
122,"['hPhhhfhhg', 'auiqs', 'fcKwrlJ']","The word that does not start with ""a"" or ""A"" is 'fcKwrlJ'.",nothing,"['hPhhhfhhg', 'fcKwrlJ']","['hPhhhfhhg', 'fcKwrlJ']
"
123,"['kEtGCDB', 'fKOZSykTXcFumzv', 'QhhhhhWhhnhhh']","The word 'fKOZSykTXcFumzv' does not start with ""a"" or ""A"".",nothing,"['kEtGCDB', 'fKOZSykTXcFumzv', 'QhhhhhWhhnhhh']","['kEtGCDB', 'fKOZSykTXcFumzv', 'QhhhhhWhhnhhh']
"
124,"['CXDQz', 'yzNhhqhhhh', 'ogzzYBMOeNuulpq']","The word that does not start with ""a"" or ""A"" is 'CXDQz'.",nothing,"['CXDQz', 'yzNhhqhhhh', 'ogzzYBMOeNuulpq']","['CXDQz', 'yzNhhqhhhh', 'ogzzYBMOeNuulpq']
"
125,"['etkrd', 'UeCTg', 'XwOiSgu']","The word that does not start with ""a"" or ""A"" is ""etkrd"".",nothing,"['etkrd', 'UeCTg', 'XwOiSgu']","['etkrd', 'UeCTg', 'XwOiSgu']
"
126,"['yFMVlBeQhfHKhv', 'NPoErq', 'VBOPsyBMJHPYbk']",NPoErq,nothing,"['yFMVlBeQhfHKhv', 'NPoErq', 'VBOPsyBMJHPYbk']","['yFMVlBeQhfHKhv', 'NPoErq', 'VBOPsyBMJHPYbk']
"
