,all_data,gpt,counts,script,gpt_script
175,iZOGFKebxwLMZr,"The word ""iZOGFKebxwLMZr"" contains 2 vowel letters. The vowel letters in the word are ""i"" and ""e"". Therefore, the output would be:

""iZOGFKebxwLMZr"" : 2; [i, e]",2,3,3
176,EQVaZY,"""EQVaZY"" : 2; [E, a]",2,2,2
177,fffffWfcffffU,"The word ""fffffWfcffffU"" has 2 vowel letters. The vowel letters in the word are ""U"" and ""i"". Therefore, the output would be:

""fffffWfcffffU"" : 2; [U, i]",2,1,1
178,aKotKQlIfMVa,"""aKotKQlIfMVa"" : 4; [a, o, i, a]",4,4,4
179,fffJTfffffffffjf,"The word ""fffJTfffffffffjf"" does not contain any vowel letters. Therefore, the output would be:
""fffJTfffffffffjf"" : 0; []",0,0,0
180,oeqFARHGYhvDV,"The word ""oeqFARHGYhvDV"" has 0 vowel letters.",0,3,3
181,gggggggggglA,"The word ""gggggggggglA"" has 1 vowel letter, which is ""A"". Therefore, the output would be:

""gggggggggglA"" : 1; [A]",1,1,1
182,VHosmmHniV,"The word ""VHosmmHniV"" contains 2 vowel letters. The vowel letters in the word are ""o"" and ""i"". 

Therefore, the output would be:
""VHosmmHniV"" : 2; [o, i]",2,2,2
183,vgYglgg,"The word ""vgYglgg"" contains 0 vowel letters. Therefore, the output would be:
""vgYglgg"" : 0; []",0,0,0
184,GkpNeTxIzWz,"The word ""GkpNeTxIzWz"" has 2 vowel letters. The vowel letters in the word are ""e"" and ""I"". Therefore, the output would be:

""GkpNeTxIzWz"" : 2; [e, I]",2,2,2
185,kKUDbl,"""kKUDbl"" : 0; []",0,1,1
186,bFlnPFF,"The word ""bFlnPFF"" does not contain any vowel letters. Therefore, the output would be:
""bFlnPFF"" : 0; []",0,0,0
187,iyjnIUXePaP,"The word ""iyjnIUXePaP"" has 4 vowel letters. The vowel letters in the word are ""i"", ""y"", ""I"", and ""e"". Therefore, the output would be:
""iyjnIUXePaP"" : 4; [i, y, I, e]",4,5,5
188,PRvbzTcnaN,"PRvbzTcnaN: 2; [a, a]",2,1,1
189,PfyUZHrkAQLwWa,"The word ""PfyUZHrkAQLwWa"" contains 4 vowel letters. The vowel letters in the word are ""U"", ""A"", ""A"", and ""a"". Therefore, the output would be:

""PfyUZHrkAQLwWa"" : 4; [U, A, A, a]",4,3,3
190,oRcvd,oRcvd: 1; [o],1,1,1
191,VYguhGUql,"The word ""VYguhGUql"" contains 2 vowel letters. The vowel letters in the word are ""u"" and ""i"". Therefore, the output would be:
""VYguhGUql"" : 2; [u, i]",2,2,2
192,OthFskhnnOUAaQw,"The word ""OthFskhnnOUAaQw"" has 4 vowel letters. The vowel letters in the word are ""O"", ""U"", ""A"", and ""a"". Therefore, the output would be:

""OthFskhnnOUAaQw"" : 4; [O, U, A, a]",4,5,5
193,OMAlsc,"""OMAlsc"" : 2; [O, A]",2,2,2
194,pYhDwFVm,"The word ""pYhDwFVm"" contains 0 vowel letters. Therefore, the output would be:
""pYhDwFVm"" : 0; []",0,0,0
195,vqqEgUL,"The word ""vqqEgUL"" contains 2 vowel letters. The vowel letters in the word are ""E"" and ""U"". 

Therefore, the output would be:
""vqqEgUL"" : 2; [E, U]",2,2,2
196,VgScg,"""VgScg"" : 0; []",0,0,0
197,JMEbCSUBXdU,"The word ""JMEbCSUBXdU"" has 3 vowel letters. The vowel letters in the word are ""E"", ""U"", and ""U"". Therefore, the output would be:
""JMEbCSUBXdU"" : 3; [E, U, U]",3,3,3
198,Zgzg,"""Zgzg"" : 0; []",0,0,0
199,Kvpuae,"Kvpuae : 3; [u, a, e]",3,3,3
200,KzuMgUNDM,"The word ""KzuMgUNDM"" contains 0 vowel letters. Therefore, the output would be:
""KzuMgUNDM"" : 0; []",0,2,2
201,IbpwDujajWalQ,"The word ""IbpwDujajWalQ"" contains 4 vowel letters. The vowel letters in the word are ""I"", ""u"", ""a"", and ""a"". Therefore, the output would be:

""IbpwDujajWalQ"" : 4; [I, u, a, a]",4,4,4
202,BqlxhQ,"The word ""BqlxhQ"" does not contain any vowel letters. Therefore, the output would be:
""BqlxhQ"" : 0; []",0,0,0
203,uWpnV,uWpnV : 1; [u],1,1,1
204,pgwgXggtgggg,"The word ""pgwgXggtgggg"" does not contain any vowel letters. Therefore, the output would be:
""pgwgXggtgggg"" : 0; []",0,0,0
205,SogrYg,"""SogrYg"" : 1; [o]",1,1,1
206,gggggGgggl,"The word ""gggggGgggl"" has 0 vowel letters.",0,0,0
207,dyvqwXXPckQtdn,"The word ""dyvqwXXPckQtdn"" does not contain any vowel letters. Therefore, the output would be:
""dyvqwXXPckQtdn"" : 0; []",0,0,0
208,JUwqavaXLuImHY,"The word ""JUwqavaXLuImHY"" has 4 vowel letters. The vowel letters in the word are ""U"", ""a"", ""a"", and ""u"". Therefore, the output would be:
""JUwqavaXLuImHY"" : 4; [U, a, a, u]",4,5,5
209,ggFggggggguggg,"The word ""ggFggggggguggg"" does not contain any vowel letters. Therefore, the output would be:
""ggFggggggguggg"" : 0; []",0,1,1
210,XhhhJhhhhhhAhhhv,"The word ""XhhhJhhhhhhAhhhv"" contains 2 vowel letters. The vowel letters in the word are ""A"" and ""a"". Therefore, the output would be:

""XhhhJhhhhhhAhhhv"" : 2; [A, a]",2,1,1
211,VXVNESjUuzFQ,"The word ""VXVNESjUuzFQ"" has 2 vowel letters. The vowel letters in the word are ""E"" and ""U"". Therefore, the output would be:

""VXVNESjUuzFQ"" : 2; [E, U]",2,3,3
212,LyAktDj,"""LyAktDj"" : 1; [A]",1,1,1
213,TVbHHgRqT,TVbHHgRqT : 0; [],0,0,0
214,CcSnMAiHwKzxOr,"CcSnMAiHwKzxOr: 3; [i, A, i]",3,3,3
215,hhRhDh,"The word ""hhRhDh"" does not contain any vowel letters. Therefore, the output would be:
""hhRhDh"" : 0; []",0,0,0
216,omsuQB,"""omsuQB"" : 1; [o]",1,2,2
217,UEaiNXeUZn,"UEaiNXeUZn: 4; [U, E, a, i]",4,6,6
218,Dhhhyhhhhhhhhh,"The word ""Dhhhyhhhhhhhhh"" does not contain any vowel letters. Therefore, the output would be:
""Dhhhyhhhhhhhhh"" : 0; []",0,0,0
219,hhHKdhhq,"The word ""hhHKdhhq"" does not contain any vowel letters. Therefore, the output would be:
""hhHKdhhq"" : 0; []",0,0,0
220,wFNubqWXUtH,"The word ""wFNubqWXUtH"" does not contain any vowel letters. Therefore, the output would be:
""wFNubqWXUtH"" : 0; []",0,2,2
221,VUYKzogbsCtVfp,"The word ""VUYKzogbsCtVfp"" does not contain any vowel letters. Therefore, the output would be:
""VUYKzogbsCtVfp"" : 0; []",0,2,2
222,xzjcxcKy,"The word ""xzjcxcKy"" has 0 vowel letters.",0,0,0
223,hzhmahhhh,"The word ""hzhmahhhh"" contains 0 vowel letters. Therefore, the output would be:
""hzhmahhhh"" : 0; []",0,1,1
224,oJwYuv,"The word ""oJwYuv"" contains 2 vowel letters. The vowel letters in the word are ""o"" and ""u"". Therefore, the output should be:

""oJwYuv"" : 2; [o, u]",2,2,2
225,hhhhhhhhbhhhhP,"The word ""hhhhhhhhbhhhhP"" has 0 vowel letters.",0,0,0
226,OVMjRVNdjHOOUzm,"The word ""OVMjRVNdjHOOUzm"" has 4 vowel letters. The vowel letters in the word are ""O"", ""i"", ""O"", and ""U"". Therefore, the output would be:

""OVMjRVNdjHOOUzm"" : 4; [O, i, O, U]",4,4,4
227,ydcwxFWgp,"The word ""ydcwxFWgp"" does not contain any vowel letters. Therefore, the output would be:
""ydcwxFWgp"" : 0; []",0,0,0
228,CoQQaThHheBEXC,"The word ""CoQQaThHheBEXC"" has 3 vowel letters. The vowel letters in the word are ""o"", ""a"", and ""e"". Therefore, the output would be:

""CoQQaThHheBEXC"" : 3; [o, a, e]",3,4,4
229,zfHFOGHWscUKDUt,"The word ""zfHFOGHWscUKDUt"" has 0 vowel letters. Therefore, the output would be:
""zfHFOGHWscUKDUt"" : 0; []",0,3,3
230,hphhhhThhhhhhh,"The word ""hphhhhThhhhhhh"" contains 0 vowel letters.",0,0,0
231,qstZCSIXZ,"The word ""qstZCSIXZ"" has 1 vowel letter. The vowel letter is ""I"". 

Therefore, the output would be:
""qstZCSIXZ"" : 1; [I]",1,1,1
232,UvMiDNaGDxnlVU,"The word ""UvMiDNaGDxnlVU"" contains 3 vowel letters. The vowel letters in the word are ""U"", ""i"", and ""a"". Therefore, the output should be:

""UvMiDNaGDxnlVU"" : 3; [U, i, a]",3,4,4
233,xusWaDqlRB,"The word ""xusWaDqlRB"" contains 2 vowel letters. The vowel letters in the word are ""u"" and ""a"". Therefore, the output would be:

""xusWaDqlRB"" : 2; [u, a]",2,2,2
234,VckQgFIPIDaWa,"The word ""VckQgFIPIDaWa"" has 4 vowel letters. The vowel letters in the word are ""I"", ""a"", ""I"", and ""a"". Therefore, the output would be:

""VckQgFIPIDaWa"" : 4; [I, a, I, a]",4,4,4
235,zDbMRsdOcVfT,"The word ""zDbMRsdOcVfT"" does not contain any vowel letters. Therefore, the output would be:
""zDbMRsdOcVfT"" : 0; []",0,1,1
236,ZKmjkcNyooC,"The word ""ZKmjkcNyooC"" has 3 vowel letters. The vowel letters in the word are ""o"", ""o"", and ""o"". Therefore, the output would be:

""ZKmjkcNyooC"" : 3; [o, o, o]",3,2,2
237,rKiATpBfhWnI,"The word ""rKiATpBfhWnI"" contains 3 vowel letters. The vowel letters in the word are ""i"", ""A"", and ""I"". Therefore, the output would be:

""rKiATpBfhWnI"" : 3; [i, A, I]",3,3,3
238,lDwmFkrxsJBZH,"The word ""lDwmFkrxsJBZH"" does not contain any vowel letters. Therefore, the output would be:
""lDwmFkrxsJBZH"" : 0; []",0,0,0
239,zxUKyEPMNyuLVz,"The word ""zxUKyEPMNyuLVz"" contains 2 vowel letters. The vowel letters in the word are ""U"" and ""E"". Therefore, the output would be:

""zxUKyEPMNyuLVz"" : 2; [U, E]",2,3,3
240,NqxZJrah,"""NqxZJrah"" : 2; [a, a]",2,1,1
241,yDPlgqRKq,"The word ""yDPlgqRKq"" does not contain any vowel letters. Therefore, the output would be:
""yDPlgqRKq"" : 0; []",0,0,0
242,wzukuVF,"The word ""wzukuVF"" does not contain any vowel letters. Therefore, the output would be:
""wzukuVF"" : 0; []",0,2,2
243,ZiiNiiKQ,"The word ""ZiiNiiKQ"" has 4 vowel letters. The vowel letters in the word are ""i"", ""i"", ""i"", and ""Q"". Therefore, the output would be:

""ZiiNiiKQ"" : 4; [i, i, i, Q]",4,4,4
244,smluYSAVGnCfObp,"The word ""smluYSAVGnCfObp"" contains 2 vowel letters. The vowel letters in the word are ""u"" and ""A"". Therefore, the output would be:
""smluYSAVGnCfObp"" : 2; [u, A]",2,3,3
245,DpStco,"""DpStco"" : 1; [o]",1,1,1
246,lLRudNlsCwXMco,"The word ""lLRudNlsCwXMco"" has 2 vowel letters. The vowel letters in the word are ""u"" and ""o"". Therefore, the output would be:

""lLRudNlsCwXMco"" : 2; [u, o]",2,2,2
247,zideUbhV,"The word ""zideUbhV"" contains 3 vowel letters. The vowel letters in the word are ""i"", ""e"", and ""U"". Therefore, the output should be:

""zideUbhV"" : 3; [i, e, U]",3,3,3
248,bBhiiii,"bBhiiii: 4; [i, i, i, i]",4,4,4
249,LuTpoWFophQoHUV,"The word ""LuTpoWFophQoHUV"" has 4 vowel letters. The vowel letters in the word are ""U"", ""o"", ""o"", and ""U"". Therefore, the output would be:

""LuTpoWFophQoHUV"" : 4; [U, o, o, U]",4,5,5
250,MrFDR,"The word ""MrFDR"" does not contain any vowel letters. Therefore, the output would be:
""MrFDR"" : 0; []",0,0,0
251,FvwwJLOKdykA,"The word ""FvwwJLOKdykA"" contains 2 vowel letters. The vowel letters in the word are ""O"" and ""A"". Therefore, the output would be:

""FvwwJLOKdykA"" : 2; [O, A]",2,2,2
252,ciiiiiiiih,"""ciiiiiiiih"" : 3; [i, i, i]",3,8,8
253,GODhue,"The word ""GODhue"" has 3 vowel letters. The vowel letters in the word are ""O"", ""U"", and ""e"". Therefore, the output would be:

""GODhue"" : 3; [O, U, e]",3,3,3
254,ZvZbVCKnhxVHk,"The word ""ZvZbVCKnhxVHk"" contains 2 vowel letters. The vowel letters in the word are ""o"" and ""i"". Therefore, the output should be:

""ZvZbVCKnhxVHk"" : 2; [o, i]",2,0,0
255,ioiis,"""ioiis"" : 3; [i, o, i]",3,4,4
256,iiiiiiYiviii,"The word ""iiiiiiYiviii"" contains 9 vowel letters. The vowel letters in the word are: [i, i, i, i, i, i, i, i, i]",9,10,10
257,HpkGSLOxGajQCrs,"The word ""HpkGSLOxGajQCrs"" does not contain any vowel letters. Therefore, the output would be:
""HpkGSLOxGajQCrs"" : 0; []",0,2,2
258,hEiiOiiiBiii,"The word ""hEiiOiiiBiii"" has 8 vowel letters. The vowel letters in the word are: [E, i, i, O, i, i, i, i].",8,10,10
259,UZEGunMK,"The word ""UZEGunMK"" contains 3 vowel letters. The vowel letters in the word are ""U"", ""E"", and ""u"". Therefore, the output would be:

""UZEGunMK"" : 3; [U, E, u]",3,3,3
260,VTUvRoXDWJAZh,"The word ""VTUvRoXDWJAZh"" contains 0 vowel letters. Therefore, the output would be:
""VTUvRoXDWJAZh"" : 0; []",0,3,3
261,YnjnWCDyb,"The word ""YnjnWCDyb"" does not contain any vowel letters. Therefore, the output would be:
""YnjnWCDyb"" : 0; []",0,0,0
262,qgvBNYlzYhLakDE,"The word ""qgvBNYlzYhLakDE"" does not contain any vowel letters. Therefore, the output would be:
""qgvBNYlzYhLakDE"" : 0; []",0,2,2
263,DDkmTj,"The word ""DDkmTj"" does not contain any vowel letters. Therefore, the output would be:
""DDkmTj"" : 0; []",0,0,0
264,VeaQRzGtd,"The word ""VeaQRzGtd"" contains 2 vowel letters. The vowel letters in the word are ""e"" and ""a"". Therefore, the output would be:

""VeaQRzGtd"" : 2; [e, a]",2,2,2
265,iipiiiiiiCJj,"The word ""iipiiiiiiCJj"" has 5 vowel letters. The vowel letters in the word are ""i"", ""i"", ""i"", ""i"", and ""i"". Therefore, the output would be:

""iipiiiiiiCJj"" : 5; [i, i, i, i, i]",5,8,8
266,RAZeUc,"The word ""RAZeUc"" contains 3 vowel letters. The vowel letters in the word are ""A"", ""e"", and ""U"". Therefore, the output would be:

""RAZeUc"" : 3; [A, e, U]",3,3,3
267,uiiiiiiRiiisiii,"The word ""uiiiiiiiRiiisiii"" has 10 vowel letters. The vowel letters in the word are: [u, i, i, i, i, i, i, i, i, i]",10,13,13
268,Ciipiiii,"""Ciipiiii"" : 4; [i, i, i, i]",4,6,6
269,FgrBEZCV,"The word ""FgrBEZCV"" does not contain any vowel letters. Therefore, the output would be:
""FgrBEZCV"" : 0; []",0,1,1
270,nFuqYGbEAtemMca,"The word ""nFuqYGbEAtemMca"" has 4 vowel letters. The vowel letters in the word are ""u"", ""E"", ""A"", and ""a"". Therefore, the output would be:

""nFuqYGbEAtemMca"" : 4; [u, E, A, a]",4,5,5
271,iiGWU,"The word ""iiGWU"" has 2 vowel letters. The vowel letters in the word are ""i"" and ""U"". Therefore, the output would be:

""iiGWU"" : 2; [i, U]",2,3,3
272,cGorEpQOg,"The word ""cGorEpQOg"" has 3 vowel letters. The vowel letters in the word are ""o"", ""E"", and ""O"". Therefore, the output would be:

""cGorEpQOg"" : 3; [o, E, O]",3,3,3
273,ZTXSYnlb,"The word ""ZTXSYnlb"" does not contain any vowel letters. Therefore, the output would be:
""ZTXSYnlb"" : 0; []",0,0,0
274,gQfYejuGCln,"The word ""gQfYejuGCln"" contains 2 vowel letters. The vowel letters in the word are ""e"" and ""u"". 

Therefore, the output would be:
""gQfYejuGCln"" : 2; [e, u]",2,2,2
275,JOFnSjmwYs,"""JOFnSjmwYs"" : 0; []",0,1,1
276,UKwtZmNZc,"The word ""UKwtZmNZc"" contains 0 vowel letters.",0,1,1
277,IKJuP,"IKJuP : 2; [I, u]",2,2,2
278,vWshlJ,"The word ""vWshlJ"" does not contain any vowel letters. Therefore, the output would be:
""vWshlJ"" : 0; []",0,0,0
279,tIsGQdRvDtMCu,"The word ""tIsGQdRvDtMCu"" has 3 vowel letters. The vowel letters in the word are ""I"", ""o"", and ""u"". Therefore, the output would be:

""tIsGQdRvDtMCu"" : 3; [I, o, u]",3,2,2
280,pvyBSSef,"The word ""pvyBSSef"" contains 2 vowel letters. The vowel letters in the word are ""e"" and ""e"". Therefore, the output would be:

""pvyBSSef"" : 2; [e, e]",2,1,1
281,jxwbEnUSwba,"The word ""jxwbEnUSwba"" contains 3 vowel letters. The vowel letters in the word are ""E"", ""U"", and ""a"". Therefore, the output would be:

""jxwbEnUSwba"" : 3; [E, U, a]",3,3,3
282,jjojojjjjjjjjmj,"The word ""jjojojjjjjjjjmj"" has 0 vowel letters. Therefore, the output would be:
""jjojojjjjjjjjmj"" : 0; []",0,2,2
283,Ulonlq,"""Ulonlq"" : 2; [o, u]",2,2,2
284,jVjtjjH,"The word ""jVjtjjH"" contains 0 vowel letters.",0,0,0
285,RHvJFOfjmuVdy,"The word ""RHvJFOfjmuVdy"" has 0 vowel letters. Therefore, the output would be:
""RHvJFOfjmuVdy"" : 0; []",0,2,2
286,jjqVjTjtjj,"The word ""jjqVjTjtjj"" has 1 vowel letter. The vowel letter is ""V"". Therefore, the output would be:

""jjqVjTjtjj"" : 1; [V]",1,0,0
287,EsIIOJsFuFS,"The word ""EsIIOJsFuFS"" has 4 vowel letters. The vowel letters in the word are ""E"", ""I"", ""I"", and ""U"". Therefore, the output would be:

""EsIIOJsFuFS"" : 4; [E, I, I, U]",4,5,5
288,cYSurxK,"The word ""cYSurxK"" contains 1 vowel letter. The vowel letter in the word is ""u"". Therefore, the output would be:

""cYSurxK"" : 1; [u]",1,1,1
289,jwIjjjjjjjjYyjjj,"The word ""jwIjjjjjjjjYyjjj"" has 2 vowel letters. The vowels in the word are ""I"" and ""Y"". Therefore, the output would be:

""jwIjjjjjjjjYyjjj"" : 2; [I, Y]",2,1,1
290,qjuykBsHJkZ,"The word ""qjuykBsHJkZ"" does not contain any vowel letters. Therefore, the output would be:
""qjuykBsHJkZ"" : 0; []",0,1,1
291,lFKvWSqlCYUnItr,"The word ""lFKvWSqlCYUnItr"" contains 4 vowel letters. The vowel letters in the word are ""i"", ""o"", ""U"", and ""I"". Therefore, the output would be:

""lFKvWSqlCYUnItr"" : 4; [i, o, U, I]",4,2,2
292,TwrTAivGKv,"The word ""TwrTAivGKv"" has 2 vowel letters. The vowel letters in the word are ""i"" and ""A"". Therefore, the output would be:

""TwrTAivGKv"" : 2; [i, A]",2,2,2
293,RkBnrC,RkBnrC : 0; [],0,0,0
294,mRUkEU,"mRUkEU : 3; [U, E, U]",3,3,3
295,fiWxIezjzcO,"The word ""fiWxIezjzcO"" contains 3 vowel letters. The vowel letters in the word are ""i"", ""I"", and ""e"". 

Therefore, the output would be:
""fiWxIezjzcO"" : 3; [i, I, e]",3,4,4
296,toBgq,"The word ""toBgq"" contains 1 vowel letter. The vowel letter in the word is ""o"". Therefore, the output would be:

""toBgq"" : 1; [o]",1,1,1
297,kzKrYMVAlHbdWp,"The word ""kzKrYMVAlHbdWp"" does not contain any vowel letters. Therefore, the output would be:
""kzKrYMVAlHbdWp"" : 0; []",0,1,1
298,xXrCuPULuB,"""xXrCuPULuB"" : 3; [u, U, u]",3,3,3
299,UlUROdwUTgDmtJC,"The word ""UlUROdwUTgDmtJC"" has 4 vowel letters. The vowel letters in the word are ""U"", ""U"", ""O"", and ""U"". Therefore, the output would be:

""UlUROdwUTgDmtJC"" : 4; [U, U, O, U]",4,4,4
300,mMzACuKwzHn,"The word ""mMzACuKwzHn"" contains 2 vowel letters. The vowel letters in the word are ""A"" and ""u"". Therefore, the output should be:

""mMzACuKwzHn"" : 2; [A, u]",2,2,2
301,bwepZ,"The word ""bwepZ"" does not contain any vowel letters. Therefore, the output would be:
""bwepZ"" : 0; []",0,1,1
302,cQkkxoh,"""cQkkxoh"" : 1; [o]",1,1,1
303,IsKfQOOvrURfGNZ,"The word ""IsKfQOOvrURfGNZ"" contains 2 vowel letters. The vowel letters in the word are ""I"" and ""U"". Therefore, the output would be:

""IsKfQOOvrURfGNZ"" : 2; [I, U]",2,4,4
304,wGaRq,"""wGaRq"" : 1; [a]",1,1,1
305,fpXPxfqQIvwCAja,"The word ""fpXPxfqQIvwCAja"" has 4 vowel letters. The vowel letters in the word are ""I"", ""A"", and ""a"". 

Therefore, the output would be:
""fpXPxfqQIvwCAja"" : 4; [I, A, a]",4,3,3
306,NboZEu,"""NboZEu"" : 3; [o, E, u]",3,3,3
307,rkVkkkRkVkkk,"rkVkkkRkVkkk: 2; [o, e]",2,0,0
308,kzkkko,"""kzkkko"" : 1; [o]",1,1,1
309,kfOEk,"The word ""kfOEk"" has 2 vowel letters. The vowel letters in the word are ""O"" and ""E"". Therefore, the output should be:
""kfOEk"" : 2; [O, E]",2,2,2
310,NtnRpWNIBm,"The word ""NtnRpWNIBm"" contains 1 vowel letter. The vowel letter is ""I"". Therefore, the output would be:

""NtnRpWNIBm"" : 1; [I]",1,1,1
311,CLTYZ,"The word ""CLTYZ"" does not contain any vowel letters. Therefore, the output would be:
""CLTYZ"" : 0; []",0,0,0
312,IclQMLmCGgsBcg,"""IclQMLmCGgsBcg"" : 0; []",0,1,1
313,kWPWYd,"""kWPWYd"" : 0; []",0,0,0
314,nDWIFZoeuoev,"The word ""nDWIFZoeuoev"" contains 6 vowel letters. The vowel letters in the word are ""o"", ""e"", ""u"", ""o"", ""e"", and ""o"". Therefore, the output would be:

""nDWIFZoeuoev"" : 6; [o, e, u, o, e, o]",6,6,6
315,tYJOvpznlUbtr,"The word ""tYJOvpznlUbtr"" has 2 vowel letters. The vowel letters in the word are ""O"" and ""U"". Therefore, the output should be:

""tYJOvpznlUbtr"" : 2; [O, U]",2,2,2
316,IJhpMe,"""IJhpMe"" : 2; [I, e]",2,2,2
317,qYUfDEWz,"The word ""qYUfDEWz"" contains 1 vowel letter. The vowel letter in the word is ""U"". Therefore, the output would be:

""qYUfDEWz"" : 1; [U]",1,2,2
318,yXEUsr,"The word ""yXEUsr"" has 2 vowel letters. The vowel letters in the word are ""E"" and ""U"". Therefore, the output should be:

""yXEUsr"" : 2; [E, U]",2,2,2
319,NcDAEommjjkw,"The word ""NcDAEommjjkw"" contains 2 vowel letters. The vowel letters in the word are ""A"" and ""E"". Therefore, the output would be:

""NcDAEommjjkw"" : 2; [A, E]",2,3,3
320,XLDTMMNLlOgCdVt,"The word ""XLDTMMNLlOgCdVt"" contains 1 vowel letter. The vowel letter in the word is ""O"". Therefore, the output would be:

""XLDTMMNLlOgCdVt"" : 1; [O]",1,1,1
321,IqOaTsUyBqSSCWe,"The word ""IqOaTsUyBqSSCWe"" has 4 vowel letters. The vowel letters in the word are ""I"", ""O"", ""a"", and ""U"". Therefore, the output would be:

""IqOaTsUyBqSSCWe"" : 4; [I, O, a, U]",4,5,5
322,kuUQVvGe,"The word ""kuUQVvGe"" has 3 vowel letters. The vowel letters in the word are ""u"", ""U"", and ""e"". Therefore, the output should be:

""kuUQVvGe"" : 3; [u, U, e]",3,3,3
323,ADtMYcTEX,"ADtMYcTEX : 2; [A, E]",2,2,2
324,OJNdxc,"""OJNdxc"" : 1; [o]",1,1,1
325,TiMCLhjkQWrR,TiMCLhjkQWrR: 0; [],0,1,1
326,kykdh,"The word ""kykdh"" does not contain any vowel letters. Therefore, the output would be:
""kykdh"" : 0; []",0,0,0
327,ysMEA,"""ysMEA"" : 2; [y, e]",2,2,2
328,faAoD,"""faAoD"" : 2; [a, o]",2,3,3
329,QecFfJWghnjhEtP,"The word ""QecFfJWghnjhEtP"" has 2 vowel letters. The vowel letters in the word are ""e"" and ""E"". Therefore, the output would be:
""QecFfJWghnjhEtP"" : 2; [e, E]",2,2,2
330,bLblLmAPZLi,"The word ""bLblLmAPZLi"" contains 2 vowel letters. The vowel letters in the word are ""A"" and ""i"". Therefore, the output would be:

""bLblLmAPZLi"" : 2; [A, i]",2,2,2
331,gdSomsFISqSpZ,"The word ""gdSomsFISqSpZ"" has 2 vowel letters. The vowel letters in the word are ""o"" and ""I"". Therefore, the output should be:

""gdSomsFISqSpZ"" : 2; [o, I]",2,2,2
332,WRMmUhLMKpv,"The word ""WRMmUhLMKpv"" has 0 vowel letters. Therefore, the output would be:
""WRMmUhLMKpv"" : 0; []",0,1,1
333,AYHDCY,AYHDCY : 0; [],0,1,1
334,fIGwepl,"""fIGwepl"" : 2; [I, e]",2,2,2
335,ObeDz,"""ObeDz"" : 2; [O, e]",2,2,2
336,qKjkAMidPnWoA,"The word ""qKjkAMidPnWoA"" contains 4 vowel letters. The vowel letters in the word are ""A"", ""i"", ""i"", and ""o"". Therefore, the output would be:

""qKjkAMidPnWoA"" : 4; [A, i, i, o]",4,4,4
337,sdyUI,"""sdyUI"" : 2; [U, I]",2,2,2
338,OlllrleMllll,"""OlllrleMllll"" : 1; [e]",1,2,2
339,ZyWcKrqdpuF,"The word ""ZyWcKrqdpuF"" has 0 vowel letters. Therefore, the output would be:
""ZyWcKrqdpuF"" : 0; []",0,1,1
340,uPgOflr,"uPgOflr: 2; [u, O]",2,2,2
341,GVCEQrkhU,"The word ""GVCEQrkhU"" contains 2 vowel letters. The vowel letters in the word are ""E"" and ""U"". 

Therefore, the output would be:
""GVCEQrkhU"" : 2; [E, U]",2,2,2
342,Ekllllllljl,"The word ""Ekllllllljl"" contains 0 vowel letters. Therefore, the output would be:
""Ekllllllljl"" : 0; []",0,1,1
343,lRNAKntPBwfUDyl,"The word ""lRNAKntPBwfUDyl"" contains 0 vowel letters. Therefore, the output would be:
""lRNAKntPBwfUDyl"" : 0; []",0,2,2
344,URMrlMBnLBPW,URMrlMBnLBPW: 0; [],0,1,1
345,MDNubpD,MDNubpD : 1; [u],1,1,1
346,SINQr,"""SINQr"" : 1; [i]",1,1,1
347,lnlllelllllZlll,"The word ""lnlllelllllZlll"" contains 1 vowel letter. The vowel letter is ""e"". Therefore, the output should be:

""lnlllelllllZlll"" : 1; [e]",1,1,1
348,dlIVtxkq,"The word ""dlIVtxkq"" contains 1 vowel letter. The vowel letter in the word is ""I"". Therefore, the output would be:

""dlIVtxkq"" : 1; [I]",1,1,1
349,QYGRGXPVh,"The word ""QYGRGXPVh"" has 1 vowel letter. The vowel letter is ""h"". Therefore, the output would be:
""QYGRGXPVh"" : 1; [h]",1,0,0
350,vNORcpthBoxtc,vNORcpthBoxtc : 1; [o],1,2,2
351,ZpEsuTJbZKigH,"The word ""ZpEsuTJbZKigH"" contains 2 vowel letters. The vowel letters in the word are ""E"" and ""i"". Therefore, the output would be:

""ZpEsuTJbZKigH"" : 2; [E, i]",2,3,3
352,OmgqDPhIjb,"The word ""OmgqDPhIjb"" contains 2 vowel letters. The vowel letters in the word are ""o"" and ""i"". Therefore, the output would be:

""OmgqDPhIjb"" : 2; [o, i]",2,2,2
353,lyllllNlll,"""lyllllNlll"" : 0; []",0,0,0
354,rqZKyEH,"The word ""rqZKyEH"" contains 2 vowel letters. The vowel letters in the word are ""E"" and ""A"". Therefore, the output should be:

""rqZKyEH"" : 2; [E, A]",2,1,1
355,nRGwbNyvbq,"The word ""nRGwbNyvbq"" contains 0 vowel letters.",0,0,0
356,UnpwgWNJDYAG,"The word ""UnpwgWNJDYAG"" contains 3 vowel letters. The vowel letters in the word are ""U"", ""o"", and ""A"". Therefore, the output would be:

""UnpwgWNJDYAG"" : 3; [U, o, A]",3,2,2
357,QsYeRqw,"The word ""QsYeRqw"" contains 0 vowel letters. Therefore, the output would be:
""QsYeRqw"" : 0; []",0,1,1
358,lJXl,lJXl : 0; [],0,0,0
359,UHFLSFFDXQywWGo,"The word ""UHFLSFFDXQywWGo"" has 0 vowel letters.",0,2,2
