,all_data,gpt,counts,script,gpt_script
144,ccXcMcHccccN,"The word is: ccXcMcHccccN
There are 0 vowel letters in the word.
Output: ""ccXcMcHccccN: 0; []""",0,0,"0
[]
"
145,cccJcVcRccccccc,"The word is : cccJcVcRccccccc
There are 0 vowel letters in the word.
Output: ""cccJcVcRccccccc: 0; []""",0,0,"Number of vowels: 0
Vowel array: []
"
146,OnTUenm,"""OnTUenm"" : 3; [O, U, e]",3,3,"3
['e', 'a', 'e']
"
147,wFxtv,"The word is ""wFxtv"" : 0; []",0,0,"Number of vowels: 0
Vowel array: []
"
148,SaKiWPycI,"The word is: SaKiWPycI
There are 2 vowel letters: a, I
Output: ""SaKiWPycI"": 2; [a, I]",2,3,"Number of vowels: 3
Vowel letters: ['a', 'i', 'I']
"
149,hDcccucccc,"The word is ""hDcccucccc"". There are 0 vowel letters in this word. Therefore, the output must be:
""hDcccucccc"" : 0; []",0,1,"Number of vowels: 1
Vowel letters: ['u']
"
150,DFaiASBKvf,"The word is: DFaiASBKvf
There are 3 vowel letters: a, i, A
Output: ""DFaiASBKvf: 3; [a, i, A]""",3,3,"Number of vowels: 3
Vowel letters: ['a', 'i', 'A']
"
151,tYjrYrisgr,"The word is: tYjrYrisgr
There are 0 vowel letters in the word.
Output: ""tYjrYrisgr: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['i']
"
152,rObYzMOaenmKI,"The word is: rObYzMOaenmKI
There are 5 vowel letters: O, Y, a, e, I
Output: ""rObYzMOaenmKI: 5; [O, Y, a, e, I]""",5,5,"Number of vowels: 5
Vowel array: ['O', 'O', 'a', 'e', 'I']
"
153,aBxDS,"The word is ""aBxDS"". There is only 1 vowel letter in the word, which is ""a"". Therefore, the output is:
""aBxDS"" : 1; [a]",1,1,"Number of vowels: 3
Vowel array: ['e', 'a', 'e']
"
154,ppmShCDR,"The word is : ppmShCDR
There are 0 vowel letters in the word.
Output: ""ppmShCDR: 0; []""",0,0,"0
[]
"
155,Catrli,"The word is ""Catrli"".
There are 2 vowel letters in the word: ""a"" and ""i"".
Therefore, the output is:
""Catrli"": 2; [a, i]",2,2,"2
['a', 'i']
"
156,NlqcJDpaoLpFYR,"The word is : NlqcJDpaoLpFYR
There are 2 vowel letters in the word: o, a
Output: NlqcJDpaoLpFYR : 2; [o, a]",2,2,"Number of vowels: 2
Vowel letters: ['a', 'o']
"
157,qDvfsblaaeuf,"The word is: qDvfsblaaeuf
There are 5 vowel letters in the word: a, a, e, u, and a.
The output is: ""qDvfsblaaeuf: 5; [a, a, e, u, a]""",5,4,"Number of vowels: 2
Vowel letters: ['e', 'o']
"
158,sJPHAk,"""sJPHAk"" : 1; [A]",1,1,"Number of vowels: 1
Vowel letters: ['A']
"
159,OTHCcWPwUPvZ,"There are 0 vowel letters in the word OTHCcWPwUPvZ. The output would be:
""OTHCcWPwUPvZ: 0; []""",0,2,"['O', 'U']
"
160,dNcd,"The word ""dNcd"" does not contain any vowel letters. Therefore, the input would be:
""dNcd"" : 0; []",0,0,"0
[]
"
161,ZgTOnLOU,"The word is: ZgTOnLOU
There are 3 vowel letters: O, U, O
Output: ""ZgTOnLOU: 3; [O, U, O]""",3,3,"Number of vowels: 3
Vowel letters: ['O', 'O', 'U']
"
162,ptwCqqwTKvPWlsc,"The word is : ptwCqqwTKvPWlsc
There are 0 vowel letters in the word.
Output: ""ptwCqqwTKvPWlsc: 0; []""",0,0,"[]
"
163,tsOpGFANOjvw,"The word is: tsOpGFANOjvw
There are 2 vowel letters: O, A
Output: ""tsOpGFANOjvw: 2; [O, A]""",2,3,"3
['O', 'A', 'O']
"
164,faWhUrkReLr,"The word is: faWhUrkReLr
There are 2 vowel letters: a, e
Output: ""faWhUrkReLr: 2; [a, e]""",2,3,"Number of vowels: 3
Vowel letters: ['a', 'U', 'e']
"
165,fddW,"The word ""fddW"" does not contain any vowel letters. Therefore, the input would be ""fddW: 0; []"".",0,0,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
166,kaHuVmjdyMV,"The word is: kaHuVmjdyMV
There are 2 vowel letters: [a, u]",2,2,"Number of vowels: 2
Vowel letters: ['a', 'u']
"
167,tWyVCjGpFfQc,"The word is: tWyVCjGpFfQc
Number of vowel letters: 0
Vowel letters: []",0,0,"Number of vowels: 0
Vowel letters: []
"
168,rySAfF,"The word is ""rySAfF"". There are 1 vowel letter in this word (the letter ""A""). Therefore, the output would be:

""rySAfF"" : 1; [A]",1,1,"Number of vowels: 1
Vowel letters: ['A']
"
169,bMPePJnPk,"The word is: bMPePJnPk
There are 2 vowel letters: e, i
Output: ""bMPePJnPk: 2; [e, i]""",2,1,"Number of vowels in the word: 1
Vowel letters in the word: ['e']
"
170,TjOwJrwYQ,"The word is : TjOwJrwYQ
There are 0 vowel letters in the word.
Output: TjOwJrwYQ : 0; []",0,1,"Number of vowels: 1
Vowel letters: ['O']
"
171,pAbEhEUfQFcr,"The word is: pAbEhEUfQFcr
There are 3 vowel letters: A, E, U
Output: ""pAbEhEUfQFcr: 3; [A, E, U]""",3,4,"Number of vowels: 4
Vowel letters: ['A', 'E', 'E', 'U']
"
172,HWuCFNWRl,"The word is: HWuCFNWRl
There are 0 vowel letters in the word.
Output: ""HWuCFNWRl: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['u']
"
173,Addddddddddk,"The word is ""Addddddddddk"". There are 1 vowel letter in this word, which is ""a"". Therefore, the output must be:
""Addddddddddk"" : 1; [a]",1,1,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
174,kjRlpXWjk,"The word is: kjRlpXWjk
There are 0 vowel letters in the word.
Output: ""kjRlpXWjk: 0; []""",0,0,"Number of vowels: 0
Vowel letters: []
"
175,MLmPX,"The word is: MLmPX
There are 0 vowel letters in the word.
Output: ""MLmPX: 0; []""",0,0,"0
[]
"
176,aTpvjggpEjFb,"The word is: aTpvjggpEjFb
There are 2 vowel letters: [a, E]",2,2,"Number of vowels: 2
Vowel letters: ['a', 'E']
"
177,kEvPSaPAiU,"The word is: kEvPSaPAiU
There are 5 vowel letters: [e, a, A, i, U]",5,5,"Number of vowels: 5
Vowel letters: ['E', 'a', 'A', 'i', 'U']
"
178,WGMIu,"The word is ""WGMIu"". There is only 1 vowel letter in this word, which is ""u"". Therefore, the output would be:

""WGMIu"" : 1; [u]",1,2,"Number of vowels: 2
Vowel letters: ['I', 'u']
"
179,FrGfRUuQ,"The word is ""FrGfRUuQ"". There are 2 vowel letters in the word, which are ""U"" and ""u"". Therefore, the output is:
""FrGfRUuQ"" : 2; [U, u]",2,2,"Number of vowels: 2
Vowel letters: ['U', 'u']
"
180,qzUlYAobxApL,"The word is : qzUlYAobxApL
There are 3 vowel letters: U, Y, A
Output: ""qzUlYAobxApL: 3; [U, Y, A]""",3,4,"Number of vowels: 4
Vowel letters: ['U', 'A', 'o', 'A']
"
181,ddbBddddddddxdd,"There are 0 vowel letters in the word ""ddbBddddddddxdd"". Therefore, the output would be:
""ddbBddddddddxdd"" : 0; []",0,0,"Number of vowels in the word: 3
Vowel letters in the word: ['e', 'a', 'e']
"
182,Wddddddk,"The word is: Wddddddk
There are 0 vowel letters in the word.
Output: ""Wddddddk: 0; []""",0,0,"Number of vowels: 3
Vowel array: ['e', 'a', 'e']
"
183,FTuCouSImza,"FTuCouSImza : 4; [u, o, u, i]",4,5,"Number of vowels: 5
Vowel array: ['u', 'o', 'u', 'I', 'a']
"
184,qjowYPkotwULGS,"The word is : qjowYPkotwULGS
There are 2 vowel letters in the word: o, o
Output: qjowYPkotwULGS: 2; [o, o]",2,3,"['o', 'o', 'U']
"
185,vKflf,"The word is: vKflf
There are 0 vowel letters in the word.
Output: ""vKflf: 0; []""",0,0,"Number of vowels: 0
Vowel array: []
"
186,MOHYhC,"The word is ""MOHYhC"". 
There are 1 vowel letter in the word: ""O"". 
Therefore, the output is: ""MOHYhC: 1; [O]"".",1,1,"1
['O']
"
187,QilEYYJ,"The word is ""QilEYYJ"". There are 2 vowel letters in the word, which are ""i"" and ""E"". Therefore, the output is:
""QilEYYJ"" : 2; [i, E]",2,2,"Number of vowels: 2
Vowel letters: ['i', 'E']
"
188,UIdd,"The word is ""UIdd"". There are 2 vowel letters in the word: ""U"" and ""I"". Therefore, the output must be:
""UIdd"": 2; [U, I]",2,2,"Number of vowels: 2
Vowel letters: ['U', 'I']
"
189,NVkWZ,"The word is: NVkWZ
There are 0 vowel letters in the word.
Output: ""NVkWZ: 0; []""",0,0,"Number of vowels: 0
Vowel array: []
"
190,urwJZfeF,"The word is: urwJZfeF
There are 1 vowel letter: [u]",1,2,"Number of vowels: 2
Vowel letters: ['u', 'e']
"
191,dddDOdr,"The word is ""dddDOdr"". There are 1 vowel letter in the word, which is ""O"". Therefore, the output is:
""dddDOdr"" : 1; [O]",1,1,"Number of vowels: 1
Vowel letters: ['O']
"
192,GNCnshukCYZDUKJ,"The word is: GNCnshukCYZDUKJ
There are 0 vowel letters in the word.
Output: GNCnshukCYZDUKJ: 0; []",0,2,"Number of vowels: 2
Vowel letters: ['u', 'U']
"
193,dNsdTdNddd,"The word is: dNsdTdNddd
There are 0 vowel letters in the word.
Output: ""dNsdTdNddd: 0; []""",0,0,"Number of vowels: 0
Vowel array: []
"
194,nEFdd,"The word is ""nEFdd"". There are 1 vowel letter in this word, which is ""E"". Therefore, the output must be:
""nEFdd"" : 1; [E]",1,1,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
195,FfxmyrDJ,"The word is: FfxmyrDJ
There are 0 vowel letters in the word.
Output: FfxmyrDJ: 0; []",0,0,"0
[]
"
196,vLTOvlTO,"The word is ""vLTOvlTO"". There are 2 vowel letters in this word, which are ""O"" and ""O"". Therefore, the output must be:
""vLTOvlTO"": 2; [O, O]",2,2,"Number of vowels: 2
Vowel letters: ['O', 'O']
"
197,UtCuQyqRRH,"The word is ""UtCuQyqRRH"". There are 0 vowel letters in this word. Therefore, the output is:
""UtCuQyqRRH"" : 0; []",0,2,"Number of vowels: 2
Vowel letters: ['U', 'u']
"
198,fMvEK,"The word is ""fMvEK"". There are 1 vowel letter in this word, which is ""E"". Therefore, the output must be:
""fMvEK: 1; [E]""",1,1,"Number of vowels: 1
Vowel array: ['E']
"
199,QmsAGGKriDJzKJQ,"The word is: QmsAGGKriDJzKJQ
There are 2 vowel letters: A, I
Output: QmsAGGKriDJzKJQ: 2; [A, I]",2,2,"Number of vowels in the word:  2
Vowel letters in the word:  ['A', 'i']
"
200,EjWOlNb,"The word is: EjWOlNb
There are 2 vowel letters: [E, o]",2,2,"Number of vowels: 2
Vowel letters: ['E', 'O']
"
201,jLFfNwXsZLkevJ,"The word is: jLFfNwXsZLkevJ
There are 0 vowel letters in this word.
Output: jLFfNwXsZLkevJ: 0; []",0,1,"Number of vowels: 1
Vowel letters: ['e']
"
202,IMnDZyIAORyLzq,"The word is: IMnDZyIAORyLzq
There are 3 vowel letters: [I, A, O]",3,4,"Number of vowels: 4
Vowel letters: ['I', 'I', 'A', 'O']
"
203,iJcjoJQjpl,"The word is: iJcjoJQjpl
There are 2 vowel letters: i, o
Output: ""iJcjoJQjpl: 2; [i, o]""",2,2,"Number of vowels: 2
Vowel letters: ['i', 'o']
"
204,bGprjIIttiQFbf,"The word is: bGprjIIttiQFbf
There are 2 vowel letters: [I, i]",2,3,"Number of vowels: 3
Vowel letters: ['I', 'I', 'i']
"
205,WIdtmaHpw,"The word is: WIdtmaHpw
There are 2 vowel letters: [I, a]",2,2,"Number of vowels in the word: 2
Vowel letters in the word: ['I', 'a']
"
206,flHnqRp,"The word is: flHnqRp
There are 0 vowel letters in the word.
Output: ""flHnqRp: 0; []""",0,0,"Number of vowels: 0
Vowel letters: []
"
207,gtcNfgtanXJsE,"The word is: gtcNfgtanXJsE
There are 2 vowel letters: [a, a]",2,2,"Number of vowels: 2
Vowel letters: ['a', 'E']
"
208,djVxs,"The word is: djVxs
There is 1 vowel letter in the word.
djVxs: 1; [V]",1,0,"Number of vowels: 0
Vowel array: []
"
209,UFKyxwSSyCpG,"The word is : UFKyxwSSyCpG
There are 0 vowel letters in the word.
Output: ""UFKyxwSSyCpG: 0; []""",0,1,"3
['e', 'a', 'e']
"
210,aEAEWtP,"The word is ""aEAEWtP"". There are 3 vowel letters in this word: ""a"", ""E"", and ""A"". Therefore, the output is:
""aEAEWtP"" : 3; [a, E, A]",3,4,"Number of vowels: 4
Vowel letters: ['a', 'E', 'A', 'E']
"
211,MBvezBGkkJxlW,"The word is: MBvezBGkkJxlW
There are 0 vowel letters in the word.
Output: ""MBvezBGkkJxlW: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['e']
"
212,mDlIZ,"The word is ""mDlIZ"". There are 1 vowel letters in the word, which is ""I"". Therefore, the output must be:

""mDlIZ"" : 1; [I]",1,1,"1
['i']
"
213,eeereeeeeO,"The word is ""eeereeeeeO"". There are 6 vowel letters in the word: 5 ""e""s and 1 ""O"". Therefore, the output is:
""eeereeeeeO"" : 6; [e, e, e, e, e, O]",6,9,"Number of vowels: 9
Vowel array: ['e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'O']
"
214,eeOeeeereoeJee,"The word is: eeOeeeereoeJee
There are 7 vowel letters in the word: [e, e, O, e, e, e, e]",7,12,"Number of vowels: 12
Vowel letters: ['e', 'e', 'O', 'e', 'e', 'e', 'e', 'e', 'o', 'e', 'e', 'e']
"
215,gxFmWDzuxfjYMDM,"The word is: gxFmWDzuxfjYMDM
There are 0 vowel letters in this word.
Output: gxFmWDzuxfjYMDM: 0; []",0,1,"Number of vowels: 1
Vowel letters: ['u']
"
216,IwXxmRmg,"""IwXxmRmg"" : 0; []",0,1,"Number of vowels: 1
Vowel letters: ['I']
"
217,sYYcxVfvKQ,"The word is : sYYcxVfvKQ
There are 0 vowel letters in the word.
Output: sYYcxVfvKQ : 0; []",0,0,"0
[]
"
218,YlECwYPomVcMP,"The word is: YlECwYPomVcMP
There are 2 vowel letters: [E, o]",2,2,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
219,FONED,"""FONED"" : 2; [O, E]",2,2,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
220,PvzVZDqQgVJmEc,"The word is: PvzVZDqQgVJmEc
There are 0 vowel letters in this word.
Output: PvzVZDqQgVJmEc: 0; []",0,1,"Number of vowels: 1
Vowel letters: ['E']
"
221,eeeeeeAeeYeNe,"The word is: eeeeeeAeeYeNe
There are 6 vowel letters in the word: A, e, e, e, Y, e
Input: eeeeeeAeeYeNe
Output: 6; [A, e, e, e, Y, e]",6,11,"Number of vowels: 11
Vowel letters: ['e', 'e', 'e', 'e', 'e', 'e', 'A', 'e', 'e', 'e', 'e']
"
222,fJOOQuCuyHaRDfa,"The word is: fJOOQuCuyHaRDfa
There are 4 vowel letters: [O, O, u, a]",4,6,"Number of vowels: 6
Vowel array: ['O', 'O', 'u', 'u', 'a', 'a']
"
223,tJsWFNuZpZDHWfj,"The word is: tJsWFNuZpZDHWfj
There are 0 vowel letters in the word.
Output: ""tJsWFNuZpZDHWfj: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['u']
"
224,DdHKqbPkGoRoVQW,"The word is: DdHKqbPkGoRoVQW
There are 0 vowel letters in this word.
Output: DdHKqbPkGoRoVQW : 0; []",0,2,"Number of vowels: 2
Vowel letters: ['o', 'o']
"
225,qthzPYgqPgU,"The word is: qthzPYgqPgU
There are 0 vowel letters in the word.
Output: qthzPYgqPgU: 0; []",0,1,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
226,eudjgyfaValH,"The word is: eudjgyfaValH
There are 4 vowel letters: [u, e, a, a]",4,4,"4
['e', 'u', 'a', 'a']
"
227,etRyie,"""etRyie"" : 3; [e, i, e]",3,3,"[1, 2, 0, 0, 0]
"
228,mjdwhYLMftReVlB,"The word is: mjdwhYLMftReVlB
There are 0 vowel letters in the word.
Output: ""mjdwhYLMftReVlB: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['e']
"
229,zlrLBhbVnkxj,"The word is : zlrLBhbVnkxj
There are 0 vowel letters in this word.
Output: zlrLBhbVnkxj : 0; []",0,0,"Number of vowels: 0
Vowel letters: []
"
230,eeeeeeNfFeeee,"The word is: eeeeeeNfFeeee
There are 7 vowel letters: [e, e, e, e, e, e, e]",7,10,"Number of vowels: 10
Vowel letters: ['e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e']
"
231,OpdXnp,"The word is: OpdXnp
There are 0 vowel letters in the word.
Output: ""OpdXnp: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['O']
"
232,eeaeeaee,"The word is ""eeaeaaee"" and there are 8 vowel letters in it. The output should be:
""eeaeaaee"" : 8; [e, e, a, e, a, a, e, e]",8,8,"Number of vowels: 8
Vowel array: ['e', 'e', 'a', 'e', 'a', 'a', 'e', 'e']
"
233,HIoTVirFpmhWuHV,"The word is : HIoTVirFpmhWuHV
There are 3 vowel letters in the word: i, o, u.
The output is: ""HIoTVirFpmhWuHV"" : 3; [i, o, u]",3,4,"Number of vowels: 4
Vowel letters: ['I', 'o', 'i', 'u']
"
234,eeeeXKeeeeee,"The word is: eeeeXKeeeeee
There are 8 vowel letters in the word: [e, e, e, e, e, e, e, e]",8,10,"10
['e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e']
"
235,caAbpYiQPmwJoEt,"The word is: caAbpYiQPmwJoEt
There are 4 vowel letters: a, A, i, o
Output: ""caAbpYiQPmwJoEt: 4; [a, A, i, o]""",4,5,"Number of vowels in the word: 3
Vowel letters in an array: ['e', 'a', 'e']
"
236,eVEeeecee,"The word is: eVEeeecee
There are 6 vowel letters in the word: e, E, e, e, e, e
The output is: ""eVEeeecee: 6; [e, E, e, e, e, e]""",6,7,"Number of vowels: 7
Vowel array: ['e', 'E', 'e', 'e', 'e', 'e', 'e']
"
237,eeeeeBeeeeeKeeF,"The word is: eeeeeBeeeeeKeeF
There are 7 vowel letters in the word: e, e, e, e, e, e, e
Input: eeeeeBeeeeeKeeF
Output: 7; [e, e, e, e, e, e, e]",7,12,"Number of vowels: 3
Vowel array: ['e', 'a', 'e']
"
238,pztEgA,"The word is ""pztEgA"".
There are 2 vowel letters in the word: ""E"" and ""A"".
Therefore, the output is: ""pztEgA: 2; [E, A]""",2,2,"['E', 'A']
"
239,znWGADm,"The word is: znWGADm
There are 1 vowel letter: A
The output is: ""znWGADm: 1; [A]""",1,1,"Number of vowels: 1
Vowel letters: ['A']
"
240,eeefeeeDeeJeeee,"The word is ""eeefeeeDeeJeeee"". There are 11 vowel letters in the word: 7 ""e""s and 4 ""e""s. Therefore, the output should be:

""eeefeeeDeeJeeee"": 11; [e, e, e, e, e, e, e, e, e, e, e]",11,12,"12
['e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'e']
"
241,KJyYUWitkWjlJu,"The word is: KJyYUWitkWjlJu
There are 2 vowel letters: [U, i]",2,3,"3
['U', 'i', 'u']
"
242,eOeeeeeeeWAeMe,"The word is ""eOeeeeeeeWAeMe"". 
There are 7 vowel letters in the word: ""e, O, e, e, e, e, A, e"". 
Therefore, the output is: ""eOeeeeeeeWAeMe: 7; [e, O, e, e, e, e, A, e]"".",7,12,"['e', 'O', 'e', 'e', 'e', 'e', 'e', 'e', 'e', 'A', 'e', 'e']
"
243,vxPLvdLj,"The word is : vxPLvdLj
There are 0 vowel letters in the word.
Output: ""vxPLvdLj: 0; []""",0,0,"Number of vowels in the word: 0
Vowel letters in the word: []
"
244,eeeeKeeede,"The word is ""eeeeKeeede"". There are 5 vowel letters in the word (4 ""e""s and 1 ""e""). Therefore, the output must be:
""eeeeKeeede"": 5; [e, e, e, e, e]",5,8,"Number of vowels: 8
Vowel letters: ['e', 'e', 'e', 'e', 'e', 'e', 'e', 'e']
"
245,wbqNCo,"The word ""wbqNCo"" has 1 vowel letter. 

Therefore, the output is:
""wbqNCo"" : 1; [o]",1,1,"['o']
"
246,eeneeeeTeeeUe,"The word is: eeneeeeTeeeUe
There are 7 vowel letters in the word: e, e, e, e, e, e, U
Output: ""eeneeeeTeeeUe: 7; [e, e, e, e, e, e, U]""",7,11,"Number of vowels: 3
Vowel array: ['e', 'a', 'e']
"
247,nKHQpgFRhLvVU,"The word is: nKHQpgFRhLvVU
There are 0 vowel letters in the word.
Output: nKHQpgFRhLvVU: 0; []",0,1,"Number of vowels: 1
Vowel letters: ['U']
"
248,dSSvTSKlupDQ,"The word is: dSSvTSKlupDQ
There are 0 vowel letters in the word.
Output: ""dSSvTSKlupDQ: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['u']
"
249,cwbyTwuToBq,"The word is: cwbyTwuToBq
There are 2 vowel letters: [u, o]",2,2,"2
['u', 'o']
"
250,fffufk,"The word ""fffufk"" has 1 vowel letter. 
Output: ""fffufk"" : 1; [u]",1,1,"Number of vowels: 1
Vowel array: ['u']
"
251,ogQFmlieDbDclBo,"The word is: ogQFmlieDbDclBo
There are 4 vowel letters: o, i, e, o
The output is: ogQFmlieDbDclBo: 4; [o, i, e, o]",4,4,"Number of vowels: 3
Vowel array: ['e', 'a', 'e']
"
252,HHgCmgKyQxkbtW,"The word is : HHgCmgKyQxkbtW
There are 0 vowel letters in the word.
Output: ""HHgCmgKyQxkbtW : 0; []""",0,0,"Number of vowels: 0
Vowel array: []
"
253,jUTtpfJoLCIU,"The word is: jUTtpfJoLCIU
There are 4 vowel letters: U, I, o, I
Output: ""jUTtpfJoLCIU: 4; [U, I, o, I]""",4,4,"Number of vowels: 4
Vowel array: ['U', 'o', 'I', 'U']
"
254,KRMZcNwUN,"The word is: KRMZcNwUN
There are 0 vowel letters in the word.
Therefore, the output is:
KRMZcNwUN: 0; []",0,1,"1
['U']
"
255,GEwLkmf,"The word is ""GEwLkmf"". There are 0 vowel letters in this word. Therefore, the output is:
""GEwLkmf"" : 0; []",0,1,"Number of vowels: 1
Vowel letters: ['E']
"
256,ffLMAi,"The word is ""ffLMAi"". There are 2 vowel letters in this word, which are ""A"" and ""i"". Therefore, the output must be:
""ffLMAi"" : 2; [A, i]",2,2,"Number of vowels: 2
Vowel array: ['A', 'i']
"
257,NfrApf,"The word is ""NfrApf"" : 1; [A]",1,1,"Number of vowels: 1
Vowel array: ['A']
"
258,DDJZQqHwyIB,"The word is : DDJZQqHwyIB
There are 0 vowel letters in the word.
Output: ""DDJZQqHwyIB: 0; []""",0,1,"Number of vowels: 1
Vowel letters: ['I']
"
259,fWffffffffwfff,"""fWffffffffwfff"" : 0; []",0,0,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
260,zxjhbV,"The word is: zxjhbV
There is 1 vowel letter in the word.
The output is: ""zxjhbV: 1; [V]""",1,0,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
261,ffAffffflffBfff,"The word is: ffAffffflffBfff
There are 2 vowel letters: A
Output: ""ffAffffflffBfff: 2; [A]""",2,1,"Number of vowels: 3
Vowel array: ['e', 'a', 'e']
"
262,NsYfFWrHoXytS,"The word is: NsYfFWrHoXytS
There are 0 vowel letters in the word.
Output: ""NsYfFWrHoXytS: 0; []""",0,1,"Number of vowels: 3
Vowel letters: ['e', 'a', 'e']
"
263,DIcxBZBtAAsIc,"The word is: DIcxBZBtAAsIc
There are 4 vowel letters: I, A, A, I
Output: ""DIcxBZBtAAsIc: 4; [I, A, A, I]""",4,4,"Number of vowels: 4
Vowel letters: ['I', 'A', 'A', 'I']
"
264,iCPSInycklMtZ,"The word is: iCPSInycklMtZ
There are 2 vowel letters: i, I
Output: ""iCPSInycklMtZ"": 2; [i, I]",2,2,"Number of vowels: 2
Vowel letters: ['i', 'I']
"
265,DfffVfsffnff,"The word is: DfffVfsffnff
There are 0 vowel letters in the word.
Output: ""DfffVfsffnff: 0; []""",0,0,"Number of vowels: 0
Vowel letters: []
"
266,ZALMQrdmtUXb,"The word is: ZALMQrdmtUXb
There are 0 vowel letters in the word.
Output: ""ZALMQrdmtUXb: 0; []""",0,2,"Number of vowels: 2
Vowel letters: ['A', 'U']
"
267,ffSmk,"The word ""ffSmk"" has 0 vowel letters. Therefore, the output would be:
""ffSmk"": 0; []",0,0,"Number of vowels: 0
Vowel array: []
"
268,npsOadDs,"The word is ""npsOadDs"". 
There are 2 vowel letters in the word: ""O"" and ""a"". 
Therefore, the output is: ""npsOadDs: 2; [O, a]""",2,2,"2
['O', 'a']
"
269,fffffAffffof,"The word is: fffffAffffof
There is 1 vowel letter in the word.
Output: ""fffffAffffof: 1; [A]""",1,2,"Number of vowels: 2
Vowel letters: ['A', 'o']
"
270,qUejpZE,"The word is: qUejpZE
There are 2 vowel letters: [U, e]",2,3,"Number of vowels: 3
Vowel array: ['U', 'e', 'E']
"
271,SAbsDtXn,"The word is: SAbsDtXn
There are 1 vowel letter: A
Output: ""SAbsDtXn: 1; [A]""",1,1,"Number of vowels: 1
Vowel letters: ['A']
"
272,fjfffffH,"The word ""fjfffffH"" has 0 vowel letters. Therefore, the output would be:
""fjfffffH"" : 0; []",0,0,"Number of vowels: 0
Vowel letters: []
"
273,TnyDCgilHbWwJ,"The word is: TnyDCgilHbWwJ
There are 0 vowel letters in this word.
Output: TnyDCgilHbWwJ: 0; []",0,1,"Number of vowels: 1
Vowel letters: ['i']
"
274,swWVTCxDDp,"The word is: swWVTCxDDp
There are 0 vowel letters in the word.
Output: ""swWVTCxDDp: 0; []""",0,0,"Number of vowels: 0
Vowel array: []
"
275,RaxVZFUXubD,"The word is : RaxVZFUXubD
There are 2 vowel letters in the word: a, U
Output: RaxVZFUXubD : 2; [a, U]",2,3,"Number of vowels: 3
Vowel letters: ['a', 'U', 'u']
"
276,MZELVcwWDuz,"The word is: MZELVcwWDuz
There are 1 vowel letter: [E]",1,2,"Number of vowels: 2
Vowel letters: ['E', 'u']
"
277,CXsAh,"The word is: CXsAh
There are 1 vowel letter in the word.
CXsAh: 1; [A]",1,1,"Number of vowels: 1
Vowel array: ['A']
"
278,ffkfJfffffff,"The word is: ffkfJfffffff
There are 0 vowel letters in the word.
Output: ""ffkfJfffffff: 0; []""",0,0,"3
['e', 'a', 'e']
"
279,GkziqGileHyrJrr,"The word is: GkziqGileHyrJrr
There are 2 vowel letters: i, e
Output: ""GkziqGileHyrJrr: 2; [i, e]""",2,3,"Number of vowels: 3
Vowel letters: ['i', 'i', 'e']
"
280,JbfKffqf,"The word is: JbfKffqf
There are 0 vowel letters in the word.
Output: ""JbfKffqf: 0; []""",0,0,"Number of vowels: 0
Vowel letters: []
"
281,HffYBfffnfffff,"The word is: HffYBfffnfffff
There are 0 vowel letters in the word.
Output: ""HffYBfffnfffff: 0; []""",0,0,"Number of vowels: 0
Vowel letters: []
"
282,zSxKJflmePmw,"The word is: zSxKJflmePmw
Number of vowel letters: 0
Vowel letters: []",0,1,"Number of vowels: 1
Vowel array: ['e']
"
283,IrMfdW,"""IrMfdW"" : 0; []",0,1,"3
['e', 'a', 'e']
"
284,noXIvag,"The word is ""noXIvag"".
There are 3 vowel letters in the word: ""o"", ""I"", and ""a"".
Therefore, the output is:
""noXIvag"" : 3; [o, I, a]",3,3,"3
['o', 'I', 'a']
"
285,GIpqTkdsTNUFT,"The word is : GIpqTkdsTNUFT
There are 1 vowel letter in the word.
GIpqTkdsTNUFT : 1; [I]",1,2,"Number of vowels: 2
Vowel letters: ['I', 'U']
"
286,bBpWptiMrMIO,"The word is: bBpWptiMrMIO
There are 2 vowel letters: i, O
Output: ""bBpWptiMrMIO: 2; [i, O]""",2,3,"Number of vowels: 3
Vowel letters: ['i', 'I', 'O']
"
287,ORlGXkfE,ORlGXkfE: 1; [O],1,2,"[0, 1, 0, 1, 0]
"
