,all_data,gpt,counts,script,gpt_script
147,wFxtv,"wFxtv : 5; [w, F, x, t, v]",5,5,"5
['w', 'F', 'x', 't', 'v']
"
148,SaKiWPycI,"SaKiWPycI : 10; [S, a, K, i, W, P, y, c, I]",10,9,"5
['h', 'e', 'l', 'l', 'o']
"
149,hDcccucccc,"hDcccucccc : 10; [h, D, c, c, c, u, c, c, c, c]",10,10,"['h', 'D', 'c', 'u']
"
150,DFaiASBKvf,"DFaiASBKvf : 10; [D, F, a, i, A, S, B, K, v, f]",10,10,"Number of characters: 10
Letters in an array: ['D', 'F', 'a', 'i', 'A', 'S', 'B', 'K', 'v', 'f']
"
151,tYjrYrisgr,"tYjrYrisgr : 10; [t, Y, j, r, Y, r, i, s, g, r]",10,10,"10
['t', 'Y', 'j', 'r', 'Y', 'r', 'i', 's', 'g', 'r']
"
152,rObYzMOaenmKI,"rObYzMOaenmKI : 14; [r, O, b, Y, z, M, O, a, e, n, m, K, I]",14,13,"7
['e', 'x', 'a', 'm', 'p', 'l', 'e']
"
153,aBxDS,"aBxDS : 5; [a, B, x, D, S]",5,5,"5
['h', 'e', 'l', 'l', 'o']
"
154,ppmShCDR,"ppmShCDR : 8; [p, p, m, S, h, C, D, R]",8,8,"5
['h', 'e', 'l', 'l', 'o']
"
155,Catrli,"Catrli: 6; [C, a, t, r, l, i]",6,6,"5
['h', 'e', 'l', 'l', 'o']
"
156,NlqcJDpaoLpFYR,"NlqcJDpaoLpFYR : 15; [N, l, q, c, J, D, p, a, o, L, p, F, Y, R]",15,14,"7
['e', 'x', 'a', 'm', 'p', 'l', 'e']
"
157,qDvfsblaaeuf,"qDvfsblaaeuf : 12; [q, D, v, f, s, b, l, a, a, e, u, f]",12,12,"5
['h', 'e', 'l', 'l', 'o']
"
158,sJPHAk,"sJPHAk : 6; [s, J, P, H, A, k]",6,6,"6
['s', 'J', 'P', 'H', 'A', 'k']
"
159,OTHCcWPwUPvZ,"OTHCcWPwUPvZ : 12; [O, T, H, C, c, W, P, w, U, P, v, Z]",12,12,"7
['e', 'x', 'a', 'm', 'p', 'l', 'e']
"
160,dNcd,"dNcd : 4; [d, N, c, d]",4,4,"4
['d', 'N', 'c', 'd']
"
161,ZgTOnLOU,"ZgTOnLOU : 8; [Z, g, T, O, n, L, O, U]",8,8,"5
['h', 'e', 'l', 'l', 'o']
"
162,ptwCqqwTKvPWlsc,"ptwCqqwTKvPWlsc : 16; [p, t, w, C, q, q, w, T, K, v, P, W, l, s, c]",16,15,"5
['h', 'e', 'l', 'l', 'o']
"
163,tsOpGFANOjvw,"tsOpGFANOjvw : 13; [t, s, O, p, G, F, A, N, O, j, v, w]",13,12,"Number of characters: 12
Letters in array: ['t', 's', 'O', 'p', 'G', 'F', 'A', 'N', 'O', 'j', 'v', 'w']
"
164,faWhUrkReLr,"faWhUrkReLr : 11; [f, a, W, h, U, r, k, R, e, L, r]",11,11,"11
['f', 'a', 'W', 'h', 'U', 'r', 'k', 'R', 'e', 'L', 'r']
"
165,fddW,"fddW : 4; [f, d, d, W]",4,4,"4 ['f', 'd', 'd', 'W']
"
166,kaHuVmjdyMV,"kaHuVmjdyMV : 11; [k, a, H, u, V, m, j, d, y, M, V]",11,11,"Number of characters: 11
Letters in array: ['k', 'a', 'H', 'u', 'V', 'm', 'j', 'd', 'y', 'M', 'V']
"
167,tWyVCjGpFfQc,"tWyVCjGpFfQc : 13; [t, W, y, V, C, j, G, p, F, f, Q, c]",13,12,"5
['h', 'e', 'l', 'l', 'o']
"
168,rySAfF,"rySAfF : 6; [r, y, S, A, f, F]",6,6,"6
['r', 'y', 'S', 'A', 'f', 'F']
"
169,bMPePJnPk,"bMPePJnPk : 10; [b, M, P, e, P, J, n, P, k]",10,9,"Number of characters: 9
Letters in array: ['b', 'M', 'P', 'e', 'P', 'J', 'n', 'P', 'k']
"
