,all_data,gpt,counts,script,gpt_script
161,ZgTOnLOU,"""ZgTOnLOU"" : 7; [z, g, t, o, n, l, u]",7,7,"['h', 'e', 'l', 'o']
"
162,ptwCqqwTKvPWlsc,"""ptwCqqwTKvPWlsc"" : 10; [p, t, w, c, q, k, v, l, s]",10,9,"['h', 'e', 'l', 'o']
"
163,tsOpGFANOjvw,"""tsOpGFANOjvw"" : 11; [t, s, o, p, g, f, a, n, j, v, w]",11,11,"['s', 'G', 'p', 'N', 'w', 't', 'A', 'j', 'v', 'O', 'F']
"
164,faWhUrkReLr,"""fawhurkelr"" : 8; [f, a, w, h, u, r, k, e]",8,9,"['s', 'u', 'p', 'e', 'r', 'c', 'a', 'l', 'i', 'f', 'g', 't', 'x', 'd', 'o']
"
165,fddW,"""fddW"" : 3; [f, d, w]",3,3,"['f', 'd', 'W']
"
166,kaHuVmjdyMV,"""kahuvmjdyv"" : 9; [k, a, h, u, v, m, j, d, y]",9,9,"['m', 'j', 'H', 'y', 'k', 'M', 'V', 'u', 'd', 'a']
"
167,tWyVCjGpFfQc,"""tWyVCjGpFfQc"" : 10; [t, w, y, v, c, j, g, p, f, q]",10,10,"['c', 'V', 'F', 'Q', 'y', 'G', 'f', 'j', 'W', 't', 'p', 'C']
"
168,rySAfF,"""rySAfF"" : 5; [r, y, s, a, f]",5,5,"['y', 'r', 'f', 'S', 'A', 'F']
"
169,bMPePJnPk,"""bMPePJnPk"" : 6; [b, M, P, e, J, n]",6,7,"['b', 'M', 'P', 'e', 'J', 'n', 'k']
"
170,TjOwJrwYQ,"""TjOwJrwYQ"" : 7; [t, j, o, w, r, y, q]",7,7,"['j', 'J', 'T', 'r', 'Y', 'Q', 'w', 'O']
"
171,pAbEhEUfQFcr,"""pAbEhEUfQFcr"" : 9; [p, a, b, e, h, u, f, q, c]",9,10,"['d', 'p', 's', 'l', 'c', 'a', 'r', 'f', 'e', 'g', 'o', 'x', 'i', 'u', 't']
"
172,HWuCFNWRl,"""HuCFNWRl"" : 7; [h, u, c, f, n, w, r]",7,8,"['H', 'W', 'u', 'C', 'F', 'N', 'R', 'l']
"
173,Addddddddddk,"""Aaddk"" : 3; [a, d, k]",3,3,"['A', 'd', 'k']
"
174,kjRlpXWjk,"""kjRlpXWjk"" : 7; [k, j, r, l, p, x, w]",7,7,"['h', 'e', 'l', 'o']
"
175,MLmPX,"""MlPx"" : 4; [m, l, p, x]",4,4,"['m', 'i', 's', 'p']
"
176,aTpvjggpEjFb,"""aTpvjggpEjFb"" : 9; [a, t, p, v, j, g, e, f, b]",9,9,"['p', 'v', 'g', 'b', 'a', 't', 'f', 'j', 'e']
"
177,kEvPSaPAiU,"""kEvPSaPAiU"" : 8; [k, e, v, p, s, a, i, u]",8,8,"['k', 'E', 'v', 'P', 'S', 'a', 'A', 'i', 'U']
"
178,WGMIu,"""WGMIu"" : 5; [w, g, m, i, u]",5,5,"['I', 'u', 'W', 'G', 'M']
"
179,FrGfRUuQ,"""Frguq"" : 5; [f, r, g, u, q]",5,5,"['R', 'G', 'F', 'r', 'U', 'f', 'Q', 'u']
"
