,all_data,gpt,counts,script,gpt_script
240,eeefeeeDeeJeeee,Output: efeeeeeeDeeJee,nothing,eeefeeeDeeJeeee,"eeefeeeDeeJeeee
"
241,KJyYUWitkWjlJu,Output: jKYUWitkWjlJuK,nothing,JKyYUWitkWjlJu,"JKyYUWitkWjlJu
"
242,eOeeeeeeeWAeMe,Output: OeeeeeeeeaWMeE,nothing,OeeeeeeeeWAeMe,"OeeeeeeeeWAeMe
"
243,vxPLvdLj,"Input: vPXLvdLj
the word is: sOftwAre",nothing,xvPLvdLj,"xvPLvdLj
"
244,eeeeKeeede,Output: eeeeKeedee,nothing,eeeeKeeede,"eeeeKeeede
"
245,wbqNCo,Output : bwqNCo,nothing,bwqNCo,"bwqNCo
"
246,eeneeeeTeeeUe,Output: neeeeeTeeeUee,nothing,eeneeeeTeeeUe,"eeneeeeTeeeUe
"
247,nKHQpgFRhLvVU,Output : kNHQpgFRhLvVU,nothing,KnHQpgFRhLvVU,"xeample
"
248,dSSvTSKlupDQ,Output : SdSvTSKlupDQ,nothing,SdSvTSKlupDQ,"SdSvTSKlupDQ
"
249,cwbyTwuToBq,"Input : twcyTwuToBq
the word is : twcyTwuToBq",nothing,wcbyTwuToBq,"CWBYtWUtObQ
"
250,fffufk,"Input: ufuffk
the word is: fffufk",nothing,fffufk,"fffufk
"
251,ogQFmlieDbDclBo,Output : goQFmlieDbDclBo,nothing,goQFmlieDbDclBo,"goQFmlieDbDclBo
"
252,HHgCmgKyQxkbtW,Output: HgHCmgKyQxkbtW,nothing,HHgCmgKyQxkbtW,"HHgCmgKyQxkbtW
"
253,jUTtpfJoLCIU,Output: uJttpfJoLCIU,nothing,UjTtpfJoLCIU,"UjTtpfJoLCIU
"
254,KRMZcNwUN,Output : rKZMcNwUN,nothing,RKMZcNwUN,"RKMZcNwUN
"
255,GEwLkmf,"Input : wGELkmf
the word is :",nothing,EGwLkmf,"EGwLkmf
"
256,ffLMAi,"Input: LfFMAi
the word is: LfFMAi",nothing,ffLMAi,"ffLMAi
"
257,NfrApf,Output: fNrAfp,nothing,fNrApf,"fNrApf
"
258,DDJZQqHwyIB,Output : dDJZQqHwyIB,nothing,DDJZQqHwyIB,"DDJZQqHwyIB
"
259,fWffffffffwfff,"Input: 
The word is: fWffffffffwfff

Output:
wFffffffffwfff",nothing,Wfffffffffwfff,"fWffffffffwfff
"
260,zxjhbV,Output : xzjhbV,nothing,xzjhbV,"xzjhbV
"
261,ffAffffflffBfff,Output : fAfFFFFFFBfff,nothing,ffAffffflffBfff,"ffAffffflffBfff
"
262,NsYfFWrHoXytS,Output : sNyfFWrHoXytN,nothing,sNYfFWrHoXytS,"sNYfFWrHoXytS
"
263,DIcxBZBtAAsIc,Output: IDcxBZBtAAsIc,nothing,IDcxBZBtAAsIc,"IDcxBZBtAAsIc
"
264,iCPSInycklMtZ,Output : CIPSinycklMtZ,nothing,CiPSInycklMtZ,"CiPSInycklMtZ
"
265,DfffVfsffnff,Output : fDffVfsffnff,nothing,fDffVfsffnff,"fDffVfsffnff
"
266,ZALMQrdmtUXb,Output : aZLMQrdmtUXb,nothing,AZLMQrdmtUXb,"AZLMQrdmtUXb
"
267,ffSmk,Output: fSfmk,nothing,ffSmk,"ffSmk
"
268,npsOadDs,Output : pnOsaDds,nothing,pnsOadDs,"pnsOadDs
"
269,fffffAffffof,"Input: sffffFffffof
the word is: fffffAffffof",nothing,fffffAffffof,"ffffffAffffof
"
270,qUejpZE,Output : UqejpZE,nothing,UqejpZE,"UqejpZE
"
271,SAbsDtXn,Output: ASsbDtXn,nothing,ASbsDtXn,"ASbsDtXn
"
272,fjfffffH,"Input : jffffffH
the word is : hjffffff",nothing,jffffffH,"jffffffH
"
273,TnyDCgilHbWwJ,Output : nTyDCgilHbWwJ,nothing,nTyDCgilHbWwJ,"nTyDCgilHbWwJ
"
274,swWVTCxDDp,Output : wsWVTCxDDp,nothing,wsWVTCxDDp,"wsWVTCxDDp
"
275,RaxVZFUXubD,"Input : sRaVZFUXubD
the word is :",nothing,aRxVZFUXubD,"aRxVZFUXubD
"
276,MZELVcwWDuz,"Input: MZELVcwWDuz
The word is: ZMELVcwWDuz",nothing,ZMELVcwWDuz,"ZMELVcwWDuz
"
277,CXsAh,Output : XCshA,nothing,XCsAh,"xeample
"
278,ffkfJfffffff,"Input: jffkfFFFFFFFF
the word is: ffkfJfffffff",nothing,ffkfJfffffff,"ffkfJfffffff
"
279,GkziqGileHyrJrr,Output: kGziqGileHyrJrG,nothing,kGziqGileHyrJrr,"kGziqGileHyrJrr
"
280,JbfKffqf,Output: bJfKffqf,nothing,bJfKffqf,"bJfKffqf
"
281,HffYBfffnfffff,Output : fHfYBfffnfffff,nothing,fHfYBfffnfffff,"fHfYBfffnfffff
"
282,zSxKJflmePmw,Output: SzxKJflmePmw,nothing,SzxKJflmePmw,"SzxKJflmePmw
"
283,IrMfdW,Output: rIMfdW,nothing,rIMfdW,"xeample
"
284,noXIvag,"Input: vnoXIga
the word is: vnoXIga",nothing,onXIvag,"onXIvag
"
285,GIpqTkdsTNUFT,Output : iGpqTkdsTNUFT,nothing,IGpqTkdsTNUFT,"IGpqTkdsTNUFT
"
286,bBpWptiMrMIO,Output : BbwpptiMrMIO,nothing,BbpWptiMrMIO,"BbpWptiMrMIO
"
287,ORlGXkfE,Output : ROlGXkfE,nothing,ROlGXkfE,"ROlGXkfE
"
288,hTnYWKe,Output : ThnYWK e,nothing,ThnYWKe,"ThnYWKe
"
289,FvXfjunfdG,"Input: 
GvXfjunfdF
the word is: FvXfjunfdG",nothing,vFXfjunfdG,"FvXfjunfdG
"
290,vgOpS,"Input: sVopG
the word is: vgOpS",nothing,gvOpS,"gvOpS
"
291,OymRgaiYmknP,Output : yOmRgaiYmknP,nothing,yOmRgaiYmknP,"yOmRgaiYmknP
"
292,NWEMOC,Output : WNEMOC,nothing,WNEMOC,"WNEMOC
"
293,wARQRJkxQ,Output : aRWQRJkxQ,nothing,AwRQRJkxQ,"AwRQRJkxQ
"
294,frTffySf,Output: rfTffySf,nothing,rfTffySf,"rfTffySf
"
295,fdLyffnf,"Input: yfdLffnf.
the word is: yfdLffnf",nothing,dfLyffnf,"dfLyffnf
"
296,zcvNDxOdyOHIjSi,Output: czvNDxOdyOHIjSi,nothing,czvNDxOdyOHIjSi,"xeample
"
297,BObQwYVn,Output : oBbQwYVn,nothing,OBbQwYVn,"OBbQwYVn
"
298,MxekNzSNj,Output : xMekNzSNj,nothing,xMekNzSNj,"xMekNzSNj
"
299,fffKtf,"Input: 
The word is: fffKtf

Output:
fffTfk",nothing,fffKtf,"fffKtf
"
300,iQbwPWKKfrozEo,Output : QibwPWKKfrozEo,nothing,QibwPWKKfrozEo,"QibwPWKKfrozEo
"
301,BMvoreRXQ,"Input: 
vBmoreRXQ
the word is: BMvoreRXQ",nothing,MBvoreRXQ,"MBvoreRXQ
"
302,AmfiGoCOrsjyMbo,Output: mAfiGoCOrsjyMbo,nothing,mAfiGoCOrsjyMbo,"mAfiGoCOrsjyMbo
"
303,HiouNuUmTy,"Input: yHiouNuUmT
the word is: yHiouNuUmT",nothing,iHouNuUmTy,"iHouNuUmTy
"
304,ggaxRgg,"Input: xggaRgg
the word is: xggaRgg",nothing,ggaxRgg,"ggaxRgg
"
305,ZiOuOBTfqky,Output : iZOuOBTfqky,nothing,iZOuOBTfqky,"iZOuOBTfqky
"
306,yDBMv,Output : DyBMv,nothing,DyBMv,"DyBMv
"
307,VGkohvdYuW,Output : GVkohvdYuW,nothing,GVkohvdYuW,"GVkohvdYuW
"
308,javgGkWrnjdJFUb,Output: ajvgGkWrnjdJFUb,nothing,ajvgGkWrnjdJFUb,"ajvgGkWrnjdJFUb
"
309,pIKPWKRFqGKZyu,Output: IpKPWKRqFGKZyu.,nothing,IpKPWKRFqGKZyu,"IpKPWKRFqGKZyu
"
310,eMpaPgC,Output: MeapPgC,nothing,MepaPgC,"MepaPgC
"
311,ggNgqg,"Input: 
qgNggg

the word is: ggNgqg",nothing,ggNgqg,"ggNgqg
"
312,lQxganOlvZZixH,Output : QlxganOlvZZixH,nothing,QlxganOlvZZixH,"QlxganOlvZZixH
"
313,wpKVKb,Output: pwKVKb,nothing,pwKVKb,"wp
"
314,VjuZviVjunrb,Output : jVuZviVjunrb,nothing,jVuZviVjunrb,"jVuZviVjunrb
"
315,xQgMVp,Output : xgQMVp,nothing,QxgMVp,"QxgMVp
"
316,CulNPnZDn,Output : uClNPnZDn,nothing,uClNPnZDn,"uClNPnZDn
"
317,gBFWbfkrv,Output : BgFWbfkrv,nothing,BgFWbfkrv,"BgFWbfkrv
"
318,oLdLic,"Input: dLoLic
the word is: oRaNge",nothing,LodLic,"LodLic
"
319,Bggygggg,Output : gBgygggg,nothing,gBgygggg,"gBgygggg
"
320,SBYnZsr,Output : BSYnZsr,nothing,BSYnZsr,"Input: The word is SBYnZsr
Output: BSYnZsr
"
321,fMOTNBuLQuZIZTp,Output : MfOTNBuLQuZIZTp,nothing,MfOTNBuLQuZIZTp,"MfOTNBuLQuZIZTp
"
322,ggggggfgggjgggN,"Input: ggggggfgggjgggN[1:2] + ggggggfgggjgggN[0] + ggggggfgggjgggN[2:]
Output: ggggggfgggjggNg",nothing,ggggggfgggjgggN,"ggggggfgggjgggN
"
323,ggggUgggOngz,Output : ggggugggOngz,nothing,ggggUgggOngz,"ggggUgggOngz
"
324,gOgrggsggGgggg,Output: OggrggsggGgggg,nothing,OggrggsggGgggg,"sAh
"
325,UnAclDIZ,"Input: DnUaclIZ
the word is: DnUaclIZ",nothing,nUAclDIZ,"nUAclDIZ
"
326,ggFRgggg,"Input: gFgRgggg
the word is: ggFRgggg",nothing,ggFRgggg,"The word is: ggFRgggg
The output is: ggFRgggg
"
327,gbgXggggUgglgg,"Input: 
ggbXggggUgglgg

Output:
bggXggggUgglgg",nothing,bggXggggUgglgg,"bggXggggUgglgg
"
328,ggggLhggbCgg,"Input: 
gaggLhggbCgg

The word after swapping the first and second letter is ""gaggLhggbCgg"".",nothing,ggggLhggbCgg,"ggggLhggbCgg
"
329,CgzAeiBl,"Input: BgzAeiCl
the word is: CgzAeiBl",nothing,gCzAeiBl,"gCzAeiBl
"
330,GWpvdBYZlAQK,Output : WGpvdBYZlAQK,nothing,WGpvdBYZlAQK,"The swapped word is: WGpvdBYZlAQK
"
331,SQmggx,"Input: xSQmgg
the word is: xSQmgg",nothing,QSmggx,"QSmggx
"
332,gNsaAv,Output : nGsaAv,nothing,NgsaAv,"NgsaAv
"
333,QafQCkuEst,"Input: QfaQCkuEst
the word is: QfaQCkuEst",nothing,aQfQCkuEst,"aQfQCkuEst
"
334,ggFPgggggSg,Output : ggPGgggggSg,nothing,ggFPgggggSg,"ggFPgggggSg
"
335,mGtwBwJukiHwFrq,Output : GmtwBwJukiHwFrq,nothing,GmtwBwJukiHwFrq,"GmtwBwJukiHwFrq
"
336,IHUIiwVFJ,Output: HIUIiwVFJ,nothing,HIUIiwVFJ,"HIUIiwVFJ
"
337,feerBT,Output : eferBT,nothing,eferBT,"eferBT
"
338,kJGLPcKeGd,Output : jKGLPcKeGd,nothing,JkGLPcKeGd,"JkGLPcKeGd
"
339,TVhVjzxlKitEFA,Output : VTvVjzxlKitEFA,nothing,VThVjzxlKitEFA,"VThVjzxlKitEFA
"
340,mLNflQXPuwYOqsb,Output : lMNflQXPuwYOqsb,nothing,LmNflQXPuwYOqsb,"LmNflQXPuwYOqsb
"
341,KjgzgggXgg,Output: jKgzgggXgg,nothing,jKgzgggXgg,"jKgzgggXgg
"
342,RiBxIzECm,Output : iRBxIzECm,nothing,iRBxIzECm,"iRBxIzECm
"
343,lpPiNuK,Output : plPiNuK,nothing,plPiNuK,"plPiNuK
"
344,lBNjTZBudFbRvEi,Output : BlNjTZBudFbRvEi,nothing,BlNjTZBudFbRvEi,"BlNjTZBudFbRvEi
"
345,IkhwHfdSw,Output : kIhwHfdSw,nothing,kIhwHfdSw,"kIhwHfdSw
"
346,gxUagYXGDKPQhtK,Output : xgUagYXGDKPQhtK.,nothing,xgUagYXGDKPQhtK,"xgUagYXGDKPQhtK
"
347,HKUUB,Output : KHUUB,nothing,KHUUB,"KHUUB
"
348,vcgKImSzGKJGVd,Output: cvgKImSzGKJGVd,nothing,cvgKImSzGKJGVd,"cvgKImSzGKJGVd
"
349,PebNJHwTlRokYG,Output: ePbNJHwTlRokYG,nothing,ePbNJHwTlRokYG,"ePbNJHwTlRokYG
"
350,buqNOe,"Input: uqbNOe
the word is: uqbNOe",nothing,ubqNOe,"bu
"
351,CgjYFEftHIx,Output : gCjYFEftHIx,nothing,gCjYFEftHIx,"gCjYFEftHIx
"
352,xIpDSSCguN,Output : ixDPSSCguN,nothing,IxpDSSCguN,"IxpDSSCguN
"
353,chhhhFZhhh,Output : hchhhFZhh,nothing,hchhhFZhhh,"hchhhFZhhh
"
354,lyzGdXPAo,"Input : ylzGdXPAo
the word is : zylGdXPAo",nothing,ylzGdXPAo,"ylzGdXPAo
"
355,ohIh,"Input: hIoH
the word is: hOuse",nothing,hoIh,"hoIh
"
356,abJQVyyrBlNgZDv,Output : baJQVyyrBlNgZDv,nothing,baJQVyyrBlNgZDv,"baJQVyyrBlNgZDv
"
357,hhhhZKhh,"Input: zhZKhhhh
the word is: zhZKhhhh",nothing,hhhhZKhh,"hhhhZKhh
"
358,gafMzpRpffzzNw,Output: agfMzpRpffzzNw,nothing,agfMzpRpffzzNw,"agfMzpRpffzzNw
"
359,hSwhS,Output: ShwSh,nothing,ShwhS,"ShwhS
"
360,DLQBlVkVObNrO,Output : LDQBlVkVObNrO,nothing,LDQBlVkVObNrO,"LDQBlVkVObNrO
"
361,oyiXPdeU,Output : yoiXPdeU,nothing,yoiXPdeU,"yoiXPdeU
"
362,ADfkWTZFo,"Input: 
oADfkWTZF

The word is: oADfkWTZF",nothing,DAfkWTZFo,"DAfkWTZFo
"
363,fjgQlJTDztOmk,Output : jfgqlJTDztOmk,nothing,jfgQlJTDztOmk,"jfgQlJTDztOmk
"
364,cNLZDPyOTLB,Output : nCLZDPyOTLB,nothing,NcLZDPyOTLB,"NcLZDPyOTLB
"
365,SHIkEBCq,Input : qSIkEBCh,nothing,HSIkEBCq,"HSIkEBCq
"
366,hPhhhfhhg,Output: Phhhhfhgh,nothing,Phhhhfhhg,"Phhhhfhhg
"
367,auiqs,Output: uaiqs,nothing,uaiqs,"uaiqs
"
368,fcKwrlJ,Input : wfcKrlJ,nothing,cfKwrlJ,"cfKwrlJ
"
369,kEtGCDB,Output : EkTGCDb,nothing,EktGCDB,"EktGCDB
"
370,fKOZSykTXcFumzv,Output : kFOZSyTXcFumzv,nothing,KfOZSykTXcFumzv,"KfOZSykTXcFumzv
"
371,QhhhhhWhhnhhh,"Input: hQhhhhWhhnhh
the word is: QhhhhhWhhnhhh",nothing,hQhhhhWhhnhhh,"hQhhhhWhhnhhh
"
372,CXDQz,Output : XCDQz,nothing,XCDQz,"XCDQz
"
373,yzNhhqhhhh,Output : zyNhhqhhhh,nothing,zyNhhqhhhh,"zyNhhqhhhh
"
374,ogzzYBMOeNuulpq,"Input: ogzzYBMOeNuulpq
the word is: gozzYBMOeNuulpq",nothing,gozzYBMOeNuulpq,"gozzYBMOeNuulpq
"
375,etkrd,Output : tekrd,nothing,tekrd,"Tekrd
"
376,UeCTg,"Input: eUCtg
the word is: eUCtg",nothing,eUCTg,"eUCTg
"
377,XwOiSgu,Output : wXOiSgu,nothing,wXOiSgu,"wXOiSgu
"
378,yFMVlBeQhfHKhv,Output: FyMVlBeQhfHKhv,nothing,FyMVlBeQhfHKhv,"FyMVlBeQhfHKhv
"
379,NPoErq,"Input: 
qNPoEr

The word is: qNPoEr",nothing,PNoErq,"PNoErq
"
380,VBOPsyBMJHPYbk,Output : BVOPsyBMJHPYkb,nothing,BVOPsyBMJHPYbk,"BVOPsyBMJHPYbk
"
381,PHslwAnzTUwyog,Output : HpslwAnzTUwyog,nothing,HPslwAnzTUwyog,"HPslwAnzTUwyog
"
382,thVVM,Output : htVVM,nothing,htVVM,"htVVM
"
383,heDhhh,"Input: dHehhh
the word is: jUmper",nothing,ehDhhh,"ehDhhh
"
384,swMLRT,Output: wsMLRT,nothing,wsMLRT,"TRLws
"
385,IihTbYBNOJl,Output : iThTbYBNOJl,nothing,iIhTbYBNOJl,"iIhTbYBNOJl
"
386,mDtnqF,"Input: tMdnqF
the word is: tMdnqF",nothing,DmtnqF,"DmtnqF
"
387,CbYdE,Input : bCyDE,nothing,bCYdE,"bCYdE
"
388,QMRgKl,"Input: gQMRKl
the word is: QMRgKl",nothing,MQRgKl,"MQRgKl
"
389,fAGbL,"Input: bAGfL
the word is: fAGbL",nothing,AfGbL,"AfGbL
"
390,JeRfhZhA,"Input: 
hJeRfhZa

The word is: JeRfhZhA",nothing,eJRfhZhA,"JeRfhZhA
"
391,AmZgVklOluggdI,"Input : sAmZgVklOluggdI
the word is : sAmZgVklOluggdI",nothing,mAZgVklOluggdI,"mAZgVklOluggdI
"
392,yxDYEDqHTL,Output : xyDYEDqHTL,nothing,xyDYEDqHTL,"xyDYEDqHTL
"
393,hhDp,Output: hDhp,nothing,hhDp,"hhDp
"
394,CwUTjm,Output : wCUTjm,nothing,wCUTjm,"wCUTjm
"
395,DQvFcbiI,"Input: bDvFcbiI
the word is: DQvFcbiI",nothing,QDvFcbiI,"QDvFcbiI
"
396,hhhxhhdDhhhhh,Output: hhxhhhDhhhhhh,nothing,hhhxhhdDhhhhh,"hhhxhhdDhhhhh
"
397,WuXAmT,"Input: 
tWuXAm

the word is: tWuXAm",nothing,uWXAmT,"WuXAmT
"
398,DSyIZcNn,Output : SDyIZcNn,nothing,SDyIZcNn,"SDyIZcNn
"
399,mbeZhZvVBXQBBJN,Output: bmeZhzvVBXQBBJN,nothing,bmeZhZvVBXQBBJN,"bmeZhZvVBXQBBJN
"
400,giHi,"Input: iHgi
the word is: giHi",nothing,igHi,"igHi
"
401,kxiXpMnRZBLR,Output : xkiPxnRZBLR,nothing,xkiXpMnRZBLR,"xkiXpMnRZBLR
"
402,iYOxZxYRUnuo,Output : yIOxZxYRUnuo,nothing,YiOxZxYRUnuo,"YiO
"
403,uDSVhNSb,"Input: bUSVhNSd
the word is: uDSVhNSb",nothing,DuSVhNSb,"DuSVhNSb
"
404,saLvfmR,"Input: vSalfmR
the word is: vSalfmR",nothing,asLvfmR,"asLvfmR
"
405,akFqUx,Output : kaFqUx,nothing,kaFqUx,"kaFqUx
"
406,YObVHeMDEnwJqZ,Output : oYbVHeMDEnwJqZ,nothing,OYbVHeMDEnwJqZ,"OYbVHeMDEnwJqZ
"
407,NArhsylMD,"Input: yNarhsylMD
the word is: yNarhsylMD",nothing,ANrhsylMD,"NA
"
408,wMHVX,Output : MwHVX,nothing,MwHVX,"MwHVX
"
409,iiiCiiiwiipE,"Input: wiiCiiiipiE
the word is: wiiCiiiipiE",nothing,iiiCiiiwiipE,"iiiCiiiwiipE
"
410,KpxFzhlQhowyk,Output: pKxFzhlQhowyk,nothing,pKxFzhlQhowyk,"pKxFzhlQhowyk
"
411,LtYXAqz,"Input: 
zLtYAqX

the word is: zLtYAqX",nothing,tLYXAqz,"LtYXAqz
"
412,qPzwoTZXc,Output: pQzwoTZXc,nothing,PqzwoTZXc,"PqzwoTZXc
"
413,LTLqmZZLL,"Input : 
qTLmZZLL",nothing,TLLqmZZLL,"TLLqmZZLL
"
414,yiiiVCsi,"Input: siyiiVCy
the word is: siyiiVCsi",nothing,iyiiVCsi,"The word is: yiiiVCsi
Swapped word: iyiiVCsi
"
415,dQtxT,"Input : xDqtt
the word is : dQtxT",nothing,QdtxT,"QdtxT
"
416,yiATUCIIxQo,Output: iyTAUCIIxQo,nothing,iyATUCIIxQo,"iyATUCIIxQo
"
417,JSnaypIulFmsvy,Output : SJnaypIulFmsvy,nothing,SJnaypIulFmsvy,
418,jdlTGbE,"Input: 
The word is: jdlTGbE

Output:
djlTGbE",nothing,djlTGbE,"djlTGbE
"
419,YjfAEqzark,Output : jYfAEqzark,nothing,jYfAEqzark,"jYfAEqzark
"
420,iiiikMii,"Input: MiiikMiii
the word is: iMiiKMiii",nothing,iiiikMii,"iiiikMii
"
421,gnqZB,"Input: 
ZgqNB",nothing,ngqZB,"ngqZB
"
422,uDYnqNsaKL,Output : DyUnqNsaKL,nothing,DuYnqNsaKL,"DuYnqNsaKL
"
423,GQCSroRcanebAU,Input : cGQSroRanebAU.,nothing,QGCSroRcanebAU,"QGCSroRcanebAU
"
424,uriYirii,"Input: yuriYirii
the word is: yuriYirii -> uyrYirii",nothing,ruiYirii,"ruiYirii
"
425,ijQiiiiiiUiiNi,Output : jiQiiiiiiuiiNi,nothing,jiQiiiiiiUiiNi,"jiQiiiiiiUiiNi
"
426,uZcdLOfbPPgJoe,Output: zUcdLOfbPPgJoe,nothing,ZucdLOfbPPgJoe,"xeample
"
427,NCdTKmRnngv,Output : CNdTKmRnngv,nothing,CNdTKmRnngv,"CNdTKmRnngv
"
428,MArvBaWIzpL,Output : aMrvBaWIzpL,nothing,AMrvBaWIzpL,
429,XjbbtseY,Input : YjbbtseX,nothing,jXbbtseY,"jXbbtseY
"
430,dWaehhe,Output: wDaehhe,nothing,Wdaehhe,"Wdaehhe
"
431,FMjGYbyvXjni,Output : MFjGYbyvXjni,nothing,MFjGYbyvXjni,"MFjGYbyvXjni
"
432,ZuFzr,"Input: zFuZr
the word is: zUfzr",nothing,uZFzr,"uZFzr
"
433,tZQDwdRy,Output : zTQDwdRy,nothing,ZtQDwdRy,"ZtQDwdRy
"
434,hAcERZcRcVGls,Output : aHcERZcRcVGls,nothing,AhcERZcRcVGls,"AhcERZcRcVGls
"
435,GRETefnNA,"Input: tGERefnNA
the word is: GRETefnNA",nothing,RGETefnNA,"RGETefnNA
"
436,Biiiiiiuiiiniii,Output : iBiiiiiiuiiinii,nothing,iBiiiiiuiiiniii,"iBiiiiiuiiiniii
"
437,EiaqOOX,"Input : aEiqOOX
the word is :",nothing,iEaqOOX,"ieaqoox
"
438,iiiiivfi,"Input : viiiiifii
the word is : viiiiiif",nothing,iiiiivfi,"iiiiivfi
"
439,xYJIDqnFoZzc,Output : YxJIDqnFoZcz,nothing,YxJIDqnFoZzc,"YxJIDqnFoZzc
"
440,iyMiyii,Output : yiMiyii,nothing,yiMiyii,"yiMiyii
"
441,laoRK,"Input : aolRK
the word is :",nothing,aloRK,"aloRK
"
442,tseQrJeExvkI,Output : estQrJeExvkI,nothing,steQrJeExvkI,"steQrJeExvkI
"
443,hWsXbKsTVumsxpg,Output: wHsXbKsTVumsxpg,nothing,WhsXbKsTVumsxpg,"xeample
"
444,vKVNRksZCCN,Output : kVKNRksZCCN,nothing,KvVNRksZCCN,"KvVNRksZCCN
"
445,BQOHKb,Output : QBOKHb,nothing,QBOHKb,"BQOHKb
"
446,kVtYe,Output: Vktye,nothing,VktYe,"VktYe
"
447,RCAhSeOADgohwP,"Input : sRCaheOADgohwP
the word is : sRCaheOADgohwP",nothing,CRAhSeOADgohwP,"CRAhSeOADgohwP
"
448,VcLlMqhLv,Output: cVLLmqhLv,nothing,cVLlMqhLv,"cVLlMqhLv
"
449,OLyGAaSFmvpRc,Output: lOyGAaSFmvpRc,nothing,LOyGAaSFmvpRc,"LOyGAaSFmvpRc
"
450,lUlcWbrEXHtpFw,Output : UlclWbrEXHtpFw,nothing,UllcWbrEXHtpFw,"UllcWbrEXHtpFw
"
451,fiYnWjbRS,Output : ifnYwjbRS,nothing,ifYnWjbRS,"ifYnWjbRS
"
452,KGTffkEiapX,Output : gKTffkEiapX,nothing,GKTffkEiapX,"GKTffkEiapX
"
453,jjjjjjlJjjrjjjj,"Input: 
rjjjjjjLjjjjj

The word is: jjjjjjlJjjrjjjj",nothing,jjjjjjlJjjrjjjj,"jjjjjjlJjjrjjjj
"
454,CqZytNVUyD,Output : qCZytNVUyD,nothing,qCZytNVUyD,"qCZytNVUyD
"
455,HRDWrHMUUestJV,Output : RHDW rHMUUestJV,nothing,RHDWrHMUUestJV,"RHDWrHMUUestJV
"
456,opovOgygtdpc,Output : poovOgygtdpc,nothing,poovOgygtdpc,"poovOgygtdpc
"
457,uIpSspYlqn,Output : iUpSspYlqn,nothing,IupSspYlqn,"xeample
"
458,CIGxIklkES,Output : ICgxIklkSE,nothing,ICGxIklkES,"ICGxIklkES
"
459,CAuDLLAfEFRv,Output : ACuDLLAfEFRv,nothing,ACuDLLAfEFRv,"ACuDLLAfEFRv
"
460,Qjjkjj,"Input: 
the word is: Qjjkjj

Output:
jQjkjj",nothing,jQjkjj,"jQjkjj
"
461,rXlRtNeUkPVPVl,Output : xRlRtNeUkPVPVlR,nothing,XrlRtNeUkPVPVl,"sAh
ehllo
OwrLd
"
462,jjjjyjjgjxjjj,"Input: 
xjjjyjjgjjjj

Output:
jxjjyjjgjjjj",nothing,jjjjyjjgjxjjj,"jjjjyjjgjxjjj
"
463,LdqyNKaTI,"Input: 
aLdqyNKIT

The word is: LdqyNKaTI

Output:
dLqyNKaTI",nothing,dLqyNKaTI,"LdqyNKaTI
"
464,jajdajjjaj,Output : ajjdajjjja,nothing,ajjdajjjaj,"jajdajjjaj
"
465,UUrRLQmN,Output : UuRRLQmN,nothing,UUrRLQmN,"UUrRLQmN
"
466,yJPasN,"Input: sYPajN
the word is: yJPasN",nothing,JyPasN,"JyPasN
"
467,jjcjOjWjjCjj,Output: jccjOjWjjCjj,nothing,jjcjOjWjjCjj,"jjcjOjWjjCjj
"
468,xPjEvEaR,Output: PxjEvEaR,nothing,PxjEvEaR,"xPjEvEaR
"
469,jjjjAqjijjDj,Output: jAjjjqijjDj,nothing,jjjjAqjijjDj,"jjjjAqjijjDj
"
470,uaOVGPD,Output : auOVGPD,nothing,auOVGPD,"auOVGPD
"
471,RjjRjj,"Input: jRjRjj
the word is: RjjRjj",nothing,jRjRjj,"jRjRjj
"
472,vTEiv,Output: TvEiv,nothing,TvEiv,"vvEiv
"
473,PwNIyXkVHis,Output : wPNiyXkVHis,nothing,wPNIyXkVHis,"wPNIyXkVHis
"
474,rzLSrsoXTSquMlc,Output : zrLSrsoXTSquMlC,nothing,zrLSrsoXTSquMlc,"zrLSrsoXTSquMlc
"
475,zjjjOjjj,"Input: 
jzjjOjjj
the word is: zjjjOjjj

Output:
zjOjjjjj",nothing,jzjjOjjj,"jzjjOjjj
"
476,nldIxX,"Input: ldInXx
the word is: ldInXx",nothing,lndIxX,"lndIxX
"
477,NGURCFx,"Input: 
xNGURCF

The word is: xNGURCF

Output:
NxGURCF",nothing,GNURCFx,"GNURCFx
"
478,IpEJpOaD,Output : pIEJpOaD,nothing,pIEJpOaD,"iPejPoAd
"
479,gqHVzjJGQJr,Output: qgHVzjJGQJr,nothing,qgHVzjJGQJr,"qgHVzjJGQJr
"
480,jjKjkjjjAPjj,"Input: 
jJkjjjjAPjj
The word is: jjKjkjjjAPjj",nothing,jjKjkjjjAPjj,"jjKjkjjjAPjj
"
481,jjjhjjjY,"Input: yjjhjjjj
the word is: jhjhhjjj",nothing,jjjhjjjY,"jjjhjjjY
"
482,gjjjjjjjrjjj,"Input: rjjjjjjjjgj
the word is: gjjjjjjjrjjj",nothing,jgjjjjjjrjjj,"jgjjjjjjrjjj
"
483,jwdFFFX,"Input : jdwFFFX
the word is : wjdFFFX",nothing,wjdFFFX,"wjdFFFX
"
484,zLnRVN,"Input : znLRVN
the word is : znLRVN",nothing,LznRVN,"The word is: zLnRVN
The output is: LznRVN
"
485,MGisayxr,"Input: yMgisaxr
the word is:",nothing,GMisayxr,"GMisayxr
"
486,vJjry,Output : Jvjry,nothing,Jvjry,"Jvjry
"
